'CyclicBell.General.Coverage.completionOperator_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_comp' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_smul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOfBounded' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOfBounded_coe' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_idempotent' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_commute' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.completionOperator_inner_symmetry' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.Coverage.completionOperator_selfadjoint' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finiteCalc_toCMatrix' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finiteCalc_unitary_conjugation' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finiteCalc_scalar_argument' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finiteCalc_operator_congr' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finiteCalc_covariance' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.hermitian_spectral_upper_psd' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.hermitian_spectral_lower_psd' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.fourierBasisMatrix' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.fourierCoefficientOperator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.fourierCoefficientKernel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.fourierCoefficient_circulant' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.MUBSpaceOperator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.MUBSpace_representation' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.MUBSpace_hermitian' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.computational_MUB_spectral_obstruction' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.phi_computational_projector' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.computational_PVM_coefficientwise_saturation' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.Coverage.kernelInner' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelInner_add_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelInner_smul_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelInner_hermitian' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelInner_single' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.PositiveKernel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.KernelSpan' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelSpanAddCommGroup' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelSpanModule' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelSpanCore' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelSpanSeminorm' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelSpanNormedSpace' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelSpanInnerProduct' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelSpan_norm_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelSpan_contraction' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.KernelHilbert' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelEmbed' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelEmbed_dense' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelEmbed_inner' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelVector' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelVector_inner' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelCombination_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.kernelVector_dense_span' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.positiveKernel_realization' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.WordGenerator' does not depend on any axioms
'CyclicBell.General.Coverage.MomentWord' does not depend on any axioms
'CyclicBell.General.Coverage.sourceGenerator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceWordAction' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceWordVector' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourcePolynomialVector' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceGenerator_selfadjoint' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceGenerator_idempotent' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceGenerator_contract' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceWordVector_nil' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceWordVector_cons' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceWordVector_norm_le_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_hermitian' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_normalized' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_move_generator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_idempotent' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_alice_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_bob_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_alice_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_bob_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_cross' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_behavior' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.wordPrepend' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_quadratic' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_positive' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourcePolynomial_prepend' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_prepend_contract' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceKernel_bounded' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sourceQuadratic_bounded' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_quadratic' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitingKernel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_normalized' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_prepend_contract' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_move_generator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_idempotent' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_alice_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_bob_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_alice_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_bob_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_cross' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitEntry_behavior_of_tendsto' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linearAlgebraModulusCM' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linearAlgebraRootCM' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linearAlgebraPolarRootCM' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linearAlgebraGapCM' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linear_algebra_functional_factors' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linearAlgebraOperator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linear_cstar_sos' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linear_commuting_hilbert_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linear_augmented_commuting_hilbert_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linear_permutation_local_moments_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.linear_permutation_all_harmonics_invariant' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.Coverage.triangular' does not depend on any axioms
'CyclicBell.General.Coverage.triangular_zero' does not depend on any axioms
'CyclicBell.General.Coverage.triangular_succ' does not depend on any axioms
'CyclicBell.General.Coverage.triangular_double_succ' depends on axioms: [propext]
'CyclicBell.General.Coverage.triangular_succ_eq' depends on axioms: [propext, Quot.sound]
'CyclicBell.General.Coverage.weyl_pow_commute' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.weyl_commute_pow' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.weyl_mul_pow' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.transportedRoot' does not depend on any axioms
'CyclicBell.General.Coverage.transportedRoot_star' depends on axioms: [propext]
'CyclicBell.General.Coverage.transportedRoot_square' depends on axioms: [propext]
'CyclicBell.General.Coverage.supportedPolarFactor_square' depends on axioms: [propext]
'CyclicBell.General.Coverage.supportedPolarFactor_cross' depends on axioms: [propext]
'CyclicBell.General.Coverage.supportedPolarResidual_square' depends on axioms: [propext, Quot.sound]
'CyclicBell.General.Coverage.sqrt_unitary_conjugation' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.sqrt_commutes_unitary' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.initial_isometry_sqrt' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.polar_left_modulus' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.polar_left_half_modulus' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.canonical_polar_positive_factor_identity' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.Coverage.canonical_polar_hilbert_positive_factor_identity' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.Coverage.LimitHilbert' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitVector' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitVector_inner' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitGenerator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitGenerator_vector' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitVector_ext' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitOperator_ext' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitGenerator_selfadjoint' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitGenerator_idempotent' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitGenerator_alice_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitGenerator_bob_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitGenerator_alice_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitGenerator_bob_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.limitGenerator_cross' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.reconstructedModel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.reconstructedModel_behavior' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourcePencil' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceModulus' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceCanonicalPolar' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourcePencil_relative' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceModulus_star' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceModulus_gram' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceModulus_positive' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceCanonicalPolar_unitary' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceLiteralInversePolar_modulus' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceCanonicalPolar_factor' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceModulus_square' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceModulus_eq_canonical' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceModulus_inverse' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceModulus_eq_relative_modulus' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBob_transpose_inverse_formula' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBob_canonical_polar' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_spectral_root' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceLiteralInversePolar_unit_on_spectrum' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.sourceLiteralInversePolar_finiteCalc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBob_transpose_finiteCalc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceLiteralInversePolar_finiteCalc_unitary' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.sourceBob_unitary' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourcePolarCoefficient' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceInversePolarPolynomial' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourcePolarCoefficient_literal' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceRoot_inverse_character' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceInversePolarPolynomial_at_root' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceInversePolarPolynomial_unit' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceInversePolarPolynomial_quotient' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceLiteralInversePolar' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourcePolarCoefficient_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceCosecantCoefficient_last' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourcePolarCoefficient_successor' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceLiteralInversePolar_term' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceLiteralInversePolar_at_root' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceLiteralInversePolar_quotient' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_clock_conjugation' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_finiteCalc_clock_covariance' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_root_rotated' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_polar_product_reindex' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceLiteralInversePolar_orbit_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finiteCalc_orderedProduct' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.scalar_orderedProduct_range' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_finEquiv_apply' depends on axioms: [propext, Quot.sound]
'CyclicBell.General.source_product_range' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_inverse_polar_ordered_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBob_order' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceRelative' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_clock_unitary' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_shift_unitary' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_unitary' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_clock_shift' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_weights' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_equalityBase_power' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_clock_root_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_character_product_reindex' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_weight_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_power' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_spectral_power' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceNormalizedWeights' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceNormalizedWeights_unit' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceNormalizedWeights_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceNormalizedWeights_matrix' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_eigenspace_eq_normalized' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_eigenspace_finrank' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_charpoly' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceRelativeBasisMatrix' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceRelativeBasisMatrix_unitary' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_basis_eigen' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_clock_adjoint_phasedVector' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBobCycleWeights' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBobCycleWeights_unit' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBobCycleWeights_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBob_transpose_basis_action' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBob_transpose_similarity' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.matrix_eigenspace_eq_kernel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.matrix_eigenspace_finrank_of_rank' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.matrix_eigenspace_finrank_transpose' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.matrix_rank_mul_unitary_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.matrix_rank_mul_unitary_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.matrix_eigenspace_finrank_unitary_intertwiner' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.sourceBob_eigenspace_finrank' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.matrix_mem_spectrum_of_eigenspace_finrank_one' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.source_relative_full_simple_spectrum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBob_full_simple_spectrum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBobMeasurement' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBobMeasurement_encoding' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_clock_adjoint_order' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceAliceMeasurement' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceAugmentedBob' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourcePhysicalStrategy' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourcePhysicalStrategy_encodings' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_bell_operator_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_phi_clock' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_phi_shift' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_reduced_expectation' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourcePhysicalStrategy_attains' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_clock_transpose' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_shift_adjoint' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_inverse_shift_clock' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_adjoint' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.source_relative_adjoint_power_clock' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceCosecantCoefficient' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceCoeff_weyl_phase' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceMode_transpose' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.sourceBob_transpose_polynomial' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finite_order_spectral_root' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finite_order_spectral_complete' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finiteOrderMeasurement' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.finiteOrderMeasurement_encoding' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.orderedProduct' does not depend on any axioms
'CyclicBell.General.Coverage.orderedProduct_zero' does not depend on any axioms
'CyclicBell.General.Coverage.orderedProduct_succ' depends on axioms: [propext, Quot.sound]
'CyclicBell.General.Coverage.shift_power' depends on axioms: [propext]
'CyclicBell.General.Coverage.twisted_power_ordered' depends on axioms: [propext, Quot.sound]
'CyclicBell.General.Coverage.conjugate_twisted_power' depends on axioms: [propext, Quot.sound]
'CyclicBell.General.Coverage.BoundedFamily' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.BoundedFamily.const' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.BoundedFamily.add' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.BoundedFamily.neg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.BoundedFamily.sub' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.BoundedFamily.mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.BoundedFamily.smul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.BoundedFamily.star' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.BoundedFamily.sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.ultraLimit' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.exists_ultra_tendsto_of_eventually_bounded' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'CyclicBell.General.Coverage.ultraLimit_tendsto' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.ultraLimit_eq_of_tendsto' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.ultraLimit_const' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.ultraLimit_congr' depends on axioms: [propext, Classical.choice, Quot.sound]
'CyclicBell.General.Coverage.ultraLimit_add' depends on axioms: [propext, Classical.choice, Quot.sound]
