time,amplitude,minimum_concentration
0.0,0.24627352573601877,0.6455746084645657
250.0,0.24659418461090754,0.6793674138324666
500.0,0.24705979030590325,0.678829077688721
750.0,0.24751171139209524,0.6783027516301239
1000.0,0.24795025286632955,0.6777922158911198
1250.0,0.24837573179213596,0.6772970842122328
1500.0,0.2487884621106547,0.6768169734311814
1750.0,0.24918875575425506,0.6763515038574234
2000.0,0.24957692145046206,0.6759003007019794
2250.0,0.24995326353061137,0.6754629955153213
2500.0,0.25031808463503996,0.6750392221378964
2750.0,0.25067168087327585,0.674628623577878
3000.0,0.2510143457583066,0.6742308462639364
3250.0,0.25134636885872474,0.6738455423531629
3500.0,0.25166803337991406,0.673472371712149
3750.0,0.2519796199977004,0.6731109983992135
4000.0,0.2522814034332241,0.67276109376667
4250.0,0.252573653473388,0.6724223355436887
4500.0,0.25285663585266327,0.6720944070484703
4750.0,0.25313060991859193,0.6717769992041431
5000.0,0.2533958313117004,0.6714698082622617
5250.0,0.2536525495417295,0.6711725377287993
5500.0,0.25390100924481024,0.6708848974272666
5750.0,0.2541414500269153,0.6706066034954714
6000.0,0.2543741063066447,0.6703373785144732
6250.0,0.2545992068111128,0.6700769520430198
6500.0,0.2548169752505154,0.6698250598707627
6750.0,0.25502763067703055,0.6695814436329105
7000.0,0.2552313860073411,0.6693458523005137
7250.0,0.2554284491790846,0.6691180409673861
7500.0,0.25561902413375054,0.6688977697963242
7750.0,0.25580330841877247,0.6686848064907926
8000.0,0.2559814948360657,0.6684789245521753
8250.0,0.25615377199303707,0.6682799026792304
8500.0,0.2563203229587322,0.6680875261432538
8750.0,0.25648132594359174,0.6679015860536899
9000.0,0.25663695472685805,0.6677218789190862
9250.0,0.25678737836482146,0.6675482069011556
9500.0,0.25693276104850254,0.6673803779205377
9750.0,0.2570732627776802,0.6672182049222296
10000.0,0.25720903911942955,0.6670615062041005
10250.0,0.25734024033614783,0.666910106415434
10500.0,0.2574670129351483,0.666763834639467
10750.0,0.25758950177663037,0.6666225216224083
11000.0,0.25770784346471337,0.6664860083826121
11250.0,0.25782217150169806,0.6663541394963742
11500.0,0.25793261762395264,0.6662267613650431
11750.0,0.25803930905734157,0.6661037257827133
12000.0,0.25814236680568814,0.6659848921610706
12250.0,0.25824190878352316,0.6658701234607687
12500.0,0.25833805470070653,0.6657592801516048
12750.0,0.2584309138864309,0.6656522353989619
13000.0,0.25852059398308974,0.6655488642204299
13250.0,0.25860720077059235,0.665449043749475
13500.0,0.25869083860886044,0.6653526526935618
13750.0,0.2587716041037583,0.6652595790907655
14000.0,0.25884959199275986,0.6651697131022682
14250.0,0.2589248971387224,0.6650829445987665
14500.0,0.25899760927829274,0.6649991695509943
14750.0,0.25906781500071935,0.6649182876217639
15000.0,0.25913559853285706,0.6648402012187686
15250.0,0.2592010410142158,0.6647648164041048
15500.0,0.2592642215971241,0.6646920414738122
15750.0,0.2593252166823941,0.6646217879563286
16000.0,0.25938410022961866,0.6645539702167714
16250.0,0.2594409437894036,0.6644885054944113
16500.0,0.2594958166050747,0.6644253137464888
16750.0,0.25954878579148577,0.6643643172771015
17000.0,0.2595999163021137,0.6643054409562575
17250.0,0.25964927104357916,0.6642486120279687
17500.0,0.2596969100978623,0.6641937611038758
17750.0,0.25974289214298196,0.6641408203649484
18000.0,0.25978727418606823,0.6640897239063493
18250.0,0.25983011120962723,0.664040408192542
18500.0,0.25987145644554377,0.663992811715204
18750.0,0.2599113601538264,0.6639468764972113
19000.0,0.25994987242377837,0.6639025446527265
19250.0,0.2599870412015129,0.6638597608145056
19500.0,0.260022912865009,0.6638184714300682
19750.0,0.26005753211911575,0.6637786248962454
20000.0,0.2600909416471347,0.6637401719964039
20250.0,0.2601231835556582,0.6637030641073263
20500.0,0.2601542982509405,0.6636672546005948
20750.0,0.26018432481993925,0.6636326983725591
21000.0,0.26021330073748533,0.6635993522054997
21250.0,0.26024126215380533,0.6635671744184748
21500.0,0.26026824448426544,0.6635361241482617
21750.0,0.26029428177807296,0.6635061621247885
22000.0,0.26031940698431094,0.6634772503482813
22250.0,0.26034365129159215,0.663449352879284
22500.0,0.2603670453863908,0.6634224343368305
22750.0,0.2603896190399152,0.6633964603931634
23000.0,0.260411400921029,0.6633713979984425
23250.0,0.26043241878158907,0.6633472151606005
23500.0,0.26045269854814584,0.6633238820231873
23750.0,0.2604722662192644,0.663301368616496
24000.0,0.26049114678004837,0.6632796461454921
24250.0,0.26050936431750077,0.6632586868538682
24500.0,0.26052694214523303,0.663238463877016
24750.0,0.2605439018524464,0.6632189523613987
25000.0,0.26056026545510036,0.6632001269341511
25250.0,0.2605760538471,0.6631819635257675
25500.0,0.2605912872291812,0.6631644388659963
