x,X1,X2,X3,X4,X5,X6,X7,X8,Z
0.0,1.4968048661360702,0.5559888979783008,0.5563029195292072,0.5566179386387972,0.5569339597173186,0.5572509871866752,0.5575690254800962,0.9119968999911106,1.1606441553203988
0.01227184630308513,1.496773835540546,0.5560085185041415,0.5563225661908773,0.5566376114825162,0.5569536587885322,0.557270712530032,0.557588777139425,0.9120035258050472,1.160636381534399
0.02454369260617026,1.4966807487733722,0.5560673825384904,0.5563815086315073,0.5566966324679667,0.5570127584550214,0.5573298910113847,0.5576480345670011,0.9120234025040768,1.1606130604680118
0.03681553890925539,1.4965256208921955,0.5561654974510117,0.5564797542171215,0.5567950089571824,0.5571112660744695,0.5574285299836995,0.5577468051107017,0.9120565278595555,1.1605741929964255
0.04908738521234052,1.4963084769912838,0.5563028755217456,0.5566173152216485,0.5569327532173926,0.557249193906807,0.5575666416989995,0.5578851010140198,0.9121028981560728,1.1605197805794445
0.06135923151542565,1.4960293521987964,0.5564795339370079,0.5567942088227493,0.5571098824167806,0.5574265591099021,0.5577442433039782,0.5580629394115992,0.9121625081899467,1.1604498252632378
0.07363107781851078,1.495688291672976,0.5566954947836369,0.5570104570959684,0.5573264186185354,0.5576433837335039,0.5579613568338438,0.5582803423229836,0.9122353512671167,1.160364329682776
0.0859029241215959,1.4952853505972348,0.5569507850415801,0.5572660870071934,0.5575823887731839,0.5578996947114534,0.5582180092043971,0.5585373366445546,0.9123214192004394,1.1602632970649631
0.09817477042468103,1.4948205941741521,0.5572454365748128,0.5575611304034204,0.5578778247092008,0.5581955238521291,0.5585142322023174,0.5588339541396566,0.9124207023063919,1.1601467312324711
0.11044661672776616,1.4942940976183643,0.5575794861205684,0.5578956240018013,0.5582127631218688,0.5585309078271239,0.5588500624736488,0.5591702314268902,0.9125331894011763,1.1600146366082635
0.1227184630308513,1.49370594614835,0.5579529752768658,0.5582696093769611,0.5585872455603855,0.5589058881581321,0.5592255415104659,0.5595462099665547,0.9126588677962407,1.1598670182208157
0.1349903093339364,1.4930562349771062,0.5583659504883152,0.5586831329465656,0.5590013184131841,0.5593205112020232,0.5596407156357016,0.5599619360452222,0.9127977232932128,1.1597038817100276
0.14726215563702155,1.4923450693017022,0.5588184630301787,0.55913624595511,0.5594550328914536,0.5597748281340901,0.5600956359861085,0.5604174607584148,0.9129497401782555,1.1595252333338262
0.1595340019401067,1.491572564291712,0.5593105689906599,0.5596290044559143,0.5599484450108297,0.5602688949294289,0.5605903584933342,0.5609128399913651,0.9131149012158469,1.1593310799754666
0.1718058482431918,1.4907388450765116,0.5598423292513964,0.560161469291288,0.5604816155712282,0.5608027723424388,0.5611249438630768,0.5614481343978248,0.9132931876419937,1.1591214291515122
0.18407769454627693,1.4898440467314367,0.5604138094661237,0.5607337060708351,0.5610546101347904,0.5613765258843983,0.5616994575522896,0.5620234093768929,0.9134845791568825,1.1588962890205097
0.19634954084936207,1.4888883142627927,0.56102508003748,0.561345785147875,0.5616674990019074,0.5619902257990941,0.5623139697444054,0.5626387350478298,0.9136890539169751,1.1586556683923503
0.2086213871524472,1.4878718025916997,0.5616762160919113,0.5619977815939293,0.5623203571852867,0.562643947036455,0.5629685553225376,0.5632941862228171,0.9139065885265625,1.1583995767383124
