x,X1,X2,X3,X4,X5,Z
0.0,1.5036068284224862,0.5528477264364228,0.5534766165435848,0.5541095368414813,0.9112222667903136,1.1627738930592613
0.01227184630308513,1.5035755202724306,0.5528673635234981,0.5534963065044423,0.5541292798612178,0.9112289377816581,1.1627660802217776
0.02454369260617026,1.5034816008765808,0.5529262772778498,0.553555378877748,0.5541885114082791,0.9112489500154556,1.1627426419939852
0.03681553890925539,1.5033250853973414,0.5530244751780414,0.5536538411348593,0.554287238945348,0.9112823012706888,1.1627035792302127
0.04908738521234052,1.5031059991035873,0.5531619696856214,0.5537917057252197,0.5544254749073139,0.9113289878446365,1.1626488933555144
0.06135923151542565,1.502824377367957,0.5533387782410376,0.5539689900721307,0.554603236696895,0.9113890045513372,1.1625785863674376
0.07363107781851078,1.5024802656630658,0.5535549232579048,0.5541857165668169,0.5548205466784982,0.9114623447194351,1.162492660838485
0.0859029241215959,1.5020737195566305,0.5538104321156198,0.5544419125607842,0.5550774321703114,0.9115490001894221,1.162391119919288
0.09817477042468103,1.5016048047055028,0.5541053371503063,0.5547376103564494,0.5553739254346077,0.9116489613102643,1.162273967342486
0.11044661672776616,1.5010735968486106,0.5544396756440866,0.5550728471960361,0.5557100636662559,0.9117622169354278,1.1621412074272992
0.1227184630308513,1.5004801817987987,0.5548134898126466,0.5554476652487085,0.5560858889794088,0.9118887544183005,1.1619928450848136
0.1349903093339364,1.4998246554335641,0.5552268267910884,0.5558621115959309,0.5565014483923568,0.9120285596070179,1.161828885823963
0.14726215563702155,1.499107123684685,0.5556797386180381,0.5563162382150262,0.5569567938105195,0.9121816168386936,1.1616493357582103
0.1595340019401067,1.4983277025267194,0.5561722822179883,0.5568101019609063,0.5574519820075452,0.9123479089330682,1.1614542016129334
0.1718058482431918,1.4974865179643977,0.556704519381844,0.5573437645459457,0.5579870746044967,0.9125274171855702,1.1612434907335023
0.18407769454627693,1.4965837060188596,0.5572765167456433,0.5579172925179708,0.5585621380470851,0.9127201213598078,1.1610172110940578
0.19634954084936207,1.4956194127127609,0.5578883457674171,0.5585307572363267,0.5591772435809161,0.9129259996794932,1.160775371306985
0.2086213871524472,1.4945937940542233,0.5585400827021556,0.5591842348459813,0.5598324672247197,0.9131450288198029,1.1605179806330779
0.22089323345553233,1.49350701601962,0.5592318085748349,0.5598778062496386,0.5605278897415092,0.9133771838981954,1.1602450489923954
0.23316507975861744,1.4923592545351854,0.5599636091514729,0.5606115570778039,0.5612635966076404,0.9136224384646803,1.1599565869758093
0.2454369260617026,1.4911506954574374,0.5607355749081582,0.5613855776567686,0.5620396779797124,0.9138807644915592,1.159652605857237
0.25770877236478773,1.4898815345524015,0.5615478009980172,0.5621999629744584,0.5628562286592735,0.9141521323626448,1.1593331176065598
0.2699806186678728,1.4885519774736216,0.5624003872160596,0.5630548126440984,0.5637133480552688,0.9144365108619706,1.1589981349032212
0.28225246497095796,1.4871622397389408,0.5632934379618568,0.5639502308656422,0.564611140144187,0.9147338671620007,1.158647671150509
0.2945243112740431,1.4857125467060446,0.5642270621999972,0.5648863263849078,0.5655497134278406,0.9150441668113555,1.1582817404905086
0.30679615757712825,1.4842031335467458,0.5652013734182569,0.5658632124503611,0.5665291808887238,0.9153673737220641,1.1579003578197293
0.3190680038802134,1.4826342452199983,0.5662164895834344,0.5668810067674891,0.5675496599428895,0.9157034501563576,1.1575035388054031
0.3313398501832985,1.4810061364436173,0.5672725330947759,0.5679398314506992,0.568611272390273,0.9160523567130185,1.1570912999024474
0.3436116964863836,1.4793190716647022,0.5683696307349388,0.5690398129726727,0.5697141443624033,0.9164140523133033,1.156663658371083
0.35588354278946877,1.4775733250287308,0.5695079136184141,0.5701810821111124,0.5708584062674276,0.916788494186447,1.1562206322951187
0.36815538909255385,1.4757691803473127,0.5706875171373462,0.5713637738928086,0.5720441927323773,0.9171756378547797,1.1557622406008858
0.380427235395639,1.4739069310645856,0.5719085809046742,0.5725880275349495,0.5732716425426035,0.9175754371184563,1.1552885030768083
0.39269908169872414,1.4719868802222333,0.5731712486945202,0.5738539863836019,0.5745408985783024,0.9179878440398327,1.1547994403936321
0.4049709280018093,1.470009340423105,0.5744756683797478,0.5751617978492831,0.5758521077480515,0.9184128089274975,1.154295074125279
0.4172427743048944,1.4679746337934143,0.5758219918666125,0.5765116133395456,0.5772054209192762,0.9188502803199851,1.1537754267703342
0.4295146206079795,1.4658830919435055,0.5772103750264205,0.5779035881884852,0.5786009928455623,0.9193002049691857,1.1532405217741566
0.44178646691106466,1.4637350559271565,0.5786409776241113,0.5793378815830968,0.5800389820907252,0.9197625278234788,1.1526903835516114
0.4540583132141498,1.461530876199407,0.580113963243682,0.5808146564863829,0.5815195509495543,0.9202371920106118,1.1521250375104046
0.4663301595172349,1.4592709125728773,0.5816294992103582,0.5823340795571277,0.5830428653651334,0.9207241388203408,1.1515445100750277
0.47860200582032003,1.4569555341725726,0.5831877565094297,0.5838963210662473,0.5846090948426521,0.9212233076868669,1.1509488287112892
0.4908738521234052,1.4545851193891357,0.5847889097016493,0.5855015548096179,0.5862184123596078,0.9217346361710854,1.1503380219514427
0.5031456984264903,1.4521600558305352,0.5864331368351077,0.5871499580172919,0.5878709942723078,0.9222580599426792,1.1497121194198834
0.5154175447295755,1.4496807402721623,0.5881206193534817,0.5888417112590014,0.5895670202185658,0.9227935127620779,1.1490711518594148
0.5276893910326605,1.4471475786053134,0.5898515420005652,0.5905769983458478,0.5913066730165011,0.9233409264623161,1.14841515115808
0.5399612373357456,1.4445609857840378,0.5916260927209748,0.5923560062280838,0.5930901385593322,0.9239002309308108,1.1477441503765313
0.5522330836388308,1.4419213857703237,0.5934444625569344,0.5941789248888764,0.594917605706067,0.9244713540910978,1.147058183775943
0.5645049299419159,1.4392292114776055,0.5953068455410324,0.5960459472339551,0.5967892661679788,0.9250542218845492,1.1463572868464524
0.5767767762450011,1.4364849047125592,0.5972134385848491,0.597957268977035,0.5987053143907726,0.9256487582521038,1.145641496336108
0.5890486225480862,1.4336889161151678,0.599164441363346,0.5999130885209093,0.600665947432322,0.9262548851160508,1.1449108502803247
0.6013204688511713,1.4308417050970434,0.6011600561949118,0.6019136068341053,0.6026713648358806,0.9268725223618843,1.1441653880318257
0.6135923151542565,1.427943739777957,0.603200487916956,0.6039590273229942,0.6047217684986501,0.9275015878202797,1.1434051502910607
0.6258641614573416,1.424995496920578,0.6052859437569387,0.6060495556992442,0.6068173625356044,0.9281419972492118,1.1426301791370819
0.6381360077604268,1.4219974618633873,0.6074166331987322,0.6081853998425071,0.6089583531384487,0.9287936643162612,1.141840518058867
0.6504078540635119,1.4189501284517447,0.6095927678441955,0.6103667696582306,0.6111449484296166,0.9294565005811384,1.1410362119870796
0.662679700366597,1.4158539989670822,0.6118145612698568,0.6125938769304788,0.6133773583111805,0.9301304154784665,1.1402173073262285
0.6749515466696822,1.41270958405421,0.6140822288785894,0.6148669351696573,0.6156557943085761,0.930815316300859,1.1393838519872395
0.6872233929727672,1.4095174026467032,0.6163959877461681,0.6171861594550231,0.617980469409024,0.9315111081823331,1.1385358954203988
0.6994952392758523,1.4062779818903517,0.6187560564625945,0.6195517662718755,0.6203515978945408,0.9322176940820976,1.1376734886486615
0.7117670855789375,1.4029918570646494,0.6211626549680819,0.6219639733433123,0.6227693951694274,0.9329349747687559,1.1367966843012987
0.7240389318820226,1.399659571502313,0.623616004383582,0.624422999456442,0.6252340775821316,0.9336628488049653,1.1359055366478754
0.7363107781851077,1.3962816765067791,0.6261163268357485,0.6269290642829416,0.6277458622413673,0.9344012125325989,1.1350001016325204
0.7485826244881929,1.3928587312676985,0.6286638452762218,0.6294823881938538,0.6303049668263938,0.9351499600584455,1.1340804369084863
0.760854470791278,1.3893913027743785,0.6312587832951296,0.6320831920685125,0.6329116093913459,0.9359089832404995,1.1331466018729683
0.7731263170943632,1.385879965727165,0.633901364928691,0.6347316970974931,0.6355660081635078,0.9366781716748788,1.1321986577021552
0.7853981633974483,1.3823253024467481,0.6365918144608197,0.6374281245794822,0.6382683813354367,0.9374574126834211,1.1312366673864995
0.7976700097005334,1.378727902781366,0.6393303562186201,0.6401726957119637,0.6410189468508322,0.9382465913020023,1.1302606957661718
0.8099418560036186,1.3750883640118954,0.6421172143616725,0.6429656313756228,0.6438179221840551,0.9390455902696203,1.1292708095666868
0.8222137023067037,1.3714072907548163,0.6449526126650069,0.6458071519123697,0.6466655241132078,0.9398542900182995,1.1282670774346613
0.8344855486097889,1.3676852948630192,0.6478367742956659,0.6486974768968861,0.6495619684866769,0.9406725686638533,1.1272495699736897
0.8467573949128739,1.3639229953244618,0.650769921582762,0.6516368249016086,0.652507469983058,0.9415003019975623,1.1262183597803006
0.859029241215959,1.3601210181586487,0.6537522757809335,0.6546254132550525,0.6555022418643844,0.9423373634788104,1.1251735214799736
0.8713010875190442,1.3562799963109213,0.6567840568271145,0.6576634577934015,0.6585464957225641,0.94318362422873,1.124115131763182
0.8835729338221293,1.3524005695445567,0.6598654830905274,0.6607511726052732,0.661640441218974,0.9440389530249065,1.1230432694214347
0.8958447801252144,1.3484833843306536,0.6629967711158208,0.6638887697695948,0.6647842858171226,0.9449032162971889,1.12195801538329
