x,X1,X2,X3,Z
0.0,1.3306343543024484,0.6634885858819616,0.9382464207644017,1.1110531507411183
0.01227184630308513,1.330612873301606,0.663506035233094,0.9382511666343244,1.1110471513741833
0.02454369260617026,1.3305484338229183,0.6635583841142129,0.9382654035743985,1.111029153708348
0.03681553890925539,1.330441046437376,0.6636456350075002,0.9382891295754762,1.1109991590486925
0.04908738521234052,1.330290728761541,0.6637677920466445,0.9383223412887559,1.1109571695709421
0.06135923151542565,1.3300975054549093,0.6639248610119206,0.9383650340254491,1.1109031883223475
0.07363107781851078,1.329861408216221,0.6641168493232954,0.9384172017563152,1.1108372192229206
0.0859029241215959,1.3295824757787154,0.6643437660315582,0.9384788371110683,1.1107592670670245
0.09817477042468103,1.3292607539043253,0.6646056218074753,0.9385499313776521,1.11066933752531
0.11044661672776616,1.3288962953768197,0.6649024289289578,0.93863047450139,1.1105674371470045
0.1227184630308513,1.3284891599938833,0.6652342012662432,0.9387204550840104,1.1104535733625511
0.1349903093339364,1.3280394145581367,0.6656009542650796,0.9388198603825509,1.110327754486589
0.14726215563702155,1.3275471328670974,0.6660027049279098,0.9389286763081435,1.1101899897212884
0.1595340019401067,1.3270123957020712,0.6664394717930404,0.9390468874246857,1.1100402891600212
0.1718058482431918,1.3264352908159864,0.6669112749117978,0.9391744769474024,1.1098786637913767
0.18407769454627693,1.3258159129201537,0.6674181358236486,0.9393114267412974,1.1097051255035166
0.19634954084936207,1.3251543636699548,0.6679600775292884,0.9394577173195074,1.109519687088867
0.2086213871524472,1.3244507516494688,0.6685371244616717,0.9396133278415573,1.1093223622491424
0.22089323345553233,1.3237051923550105,0.6691493024549863,0.9397782361115239,1.1091131656007038
0.23316507975861744,1.3229178081775996,0.6697966387115513,0.9399524185761167,1.1088921126802436
0.2454369260617026,1.322088728384345,0.6704791617666257,0.9401358503226748,1.108659219950796
0.25770877236478773,1.3212180890987502,0.671196901451118,0.940328505077097,1.1084145048080667
0.2699806186678728,1.320306033279923,0.6719498888521791,0.9405303552017,1.108157985587083
0.28225246497095796,1.3193527107007053,0.672738156271663,0.940741371693023,1.1078896815691575
0.2945243112740431,1.3183582779247034,0.673561737182444,0.9409615241795785,1.1076096129891573
0.30679615757712825,1.3173228982822183,0.6744206661825701,0.9411907809195603,1.107317801043083
0.3190680038802134,1.3162467418450876,0.6753149789472361,0.9414291087985177,1.107014267895947
0.3313398501832985,1.3151299854004062,0.6762447121785632,0.9416764733270032,1.106699036689944
0.3436116964863836,1.313972812423153,0.6772099035531647,0.9419328386382024,1.106372131552918
0.35588354278946877,1.3127754130477012,0.6782105916674797,0.9421981674855577,1.106033577607109
0.36815538909255385,1.3115379840382086,0.6792468159808592,0.9424724212403932,1.1056834009781842
0.380427235395639,1.3102607287578962,0.6803186167563845,0.94275555988955,1.1053216288045373
0.39269908169872414,1.3089438571371972,0.6814260349993978,0.943047542033048,1.1049482892468632
0.4049709280018093,1.3075875856407817,0.6825691123937311,0.9433483248817754,1.1045634114979872
0.4172427743048944,1.3061921372334486,0.683747891235609,0.9436578642552275,1.1041670257929557
0.4295146206079795,1.3047577413448856,0.6849624143652101,0.9439761145792964,1.1037591634193697
0.44178646691106466,1.303284633833286,0.6862127250958667,0.9443030288841325,1.1033398567279646
0.4540583132141498,1.301773056947823,0.6874988671408815,0.9446385588020784,1.1029091391434207
0.4663301595172349,1.3002232592899836,0.6888208845379499,0.9449826545657023,1.1024670451754035
0.47860200582032003,1.2986354957737414,0.6901788215711574,0.9453352650059273,1.1020136104298213
0.4908738521234052,1.2970100275845846,0.6915727226905466,0.9456963375502818,1.1015488716202937
0.5031456984264903,1.2953471221373807,0.693002632429223,0.9460658182212797,1.1010728665798253
0.5154175447295755,1.2936470530330848,0.6944685953179937,0.9464436516349408,1.1005856342726699
0.5276893910326605,1.2919101000142776,0.6959706557975094,0.9468297809994694,1.1000872148063843
0.5399612373357456,1.2901365489195415,0.6975088581279035,0.947224148114104,1.0995776494440563
