x,X1,X2,X3,X4,X5,X6,X7,X8,Z
0.0,1.4968048680444863,0.5559888969219626,0.5563029184725428,0.5566179375818083,0.556933958660006,0.5572509861290353,0.5575690244221492,0.9119968997059128,1.160644155870446
0.01227184630308513,1.4967738374488608,0.5560085174478148,0.556322565134225,0.5566376104255394,0.5569536577312317,0.5572707114724044,0.5575887760814904,0.9120035255198687,1.1606363820844297
0.02454369260617026,1.496680750681381,0.5560673814821987,0.5563815075748902,0.5566966314110254,0.5570127573977568,0.5573298899537934,0.5576480335091031,0.9120234022189551,1.1606130610179954
0.03681553890925539,1.4965256227996968,0.5561654963947782,0.5564797531605631,0.5567950079003001,0.557111265017265,0.5574285289261688,0.5577468040528648,0.912056527574529,1.1605741935463287
0.04908738521234052,1.4963084788980736,0.5563028744655937,0.5566173141651726,0.5569327521605939,0.5572491928496868,0.557566640641554,0.5578850999562684,0.9121028978711796,1.1605197811292363
0.06135923151542565,1.4960293541046719,0.5564795328809612,0.5567942077663798,0.5571098813600893,0.5574265580528901,0.5577442422466417,0.5580629383539586,0.9121625079052245,1.160449825812887
0.07363107781851078,1.495688293577734,0.556695493727719,0.5570104560397288,0.5573264175619752,0.5576433826766246,0.5579613557766413,0.5582803412654783,0.9122353509826036,1.16036433023225
0.0859029241215959,1.4952853525006724,0.556950783985815,0.5572660859511078,0.5575823877167795,0.5578996936547311,0.5582180081473533,0.5585373355872097,0.9123214189161736,1.16026329761423
0.09817477042468103,1.4948205960760672,0.5572454355192242,0.5575611293475132,0.5578778236529767,0.558195522795589,0.5585142311454573,0.5588339530824973,0.9124207020224113,1.1601467317814989
0.11044661672776616,1.494294099518554,0.5575794850651807,0.5578956229460974,0.5582127620658499,0.5585309067707909,0.5588500614169978,0.5591702303699421,0.912533189117519,1.1600146371570204
0.1227184630308513,1.4937059480466122,0.5579529742217039,0.5582696083214851,0.5585872445045964,0.558905887102031,0.5592255404540499,0.5595462089098435,0.9126588675129447,1.1598670187692697
0.1349903093339364,1.4930562368732392,0.5583659494334041,0.5586831318913423,0.5590013173576506,0.5593205101461806,0.559640714579546,0.5599619349887742,0.9127977230103163,1.159703882258146
0.14726215563702155,1.4923450711955046,0.5588184619755433,0.5591362449001654,0.5594550318362014,0.5597748270785314,0.5600956349302396,0.5604174597022563,0.9129497398957964,1.1595252338815776
0.1595340019401067,1.4915725661829824,0.559310567936326,0.5596290034012741,0.559948443955885,0.5602688938741806,0.5605903574377787,0.5609128389355232,0.9131149009338635,1.1593310805228187
0.1718058482431918,1.490738846965049,0.5598423281973901,0.5601614682369785,0.5604816145166175,0.5608027712875274,0.5611249428078617,0.5614481333423266,0.9132931873605238,1.159121429698433
0.18407769454627693,1.4898440486170417,0.5604138084124716,0.5607337050168832,0.5610546090805403,0.5613765248298515,0.5616994564974426,0.5620234083217662,0.9134845788759642,1.1588962895669666
0.19634954084936207,1.4888883161452637,0.5610250789842087,0.5613457840943077,0.5616674979480458,0.5619902247449395,0.5623139686899544,0.5626387339931029,0.9136890536366465,1.158655668938311
0.2086213871524472,1.4878718044708386,0.5616762150390484,0.5619977805407745,0.5623203561318417,0.5626439459827209,0.5629685542685111,0.5632941851685191,0.9139065882468621,1.1583995772837443
0.22089323345553233,1.4867946784123793,0.562367296400219,0.5626897741185328,0.5630132633290217,0.5633377681708794,0.5636632927870491,0.563989841323786,0.9141371577497409,1.1581280247466579
0.23316507975861744,1.4856571126674958,0.5630984075587281,0.5634218492510774,0.563746303891098,0.5640717755843904,0.5643982684393651,0.5647257865667971,0.9143807356177397,1.1578410221539661
