# feasible_labeled_k5=12087822 full_orbits=108023 orbit_size_sum=12087822
16818213,6,5,4,4,4,6,2,6,2,0,1
16818220,6,6,4,4,4,6,2,6,2,0,2
16818476,3,1,3,5,4,6,2,6,2,0,1
16818477,4,1,3,5,4,6,2,6,2,0,1
16818478,5,1,3,5,4,6,2,6,2,0,1
16818479,6,1,3,5,4,6,2,6,2,0,1
16818482,2,2,3,5,4,6,2,6,2,0,2
16818483,3,2,3,5,4,6,2,6,2,0,1
16818484,4,2,3,5,4,6,2,6,2,0,1
16818485,5,2,3,5,4,6,2,6,2,0,1
16818486,6,2,3,5,4,6,2,6,2,0,1
16818490,3,3,3,5,4,6,2,6,2,0,2
16818491,4,3,3,5,4,6,2,6,2,0,1
16818492,5,3,3,5,4,6,2,6,2,0,1
16818493,6,3,3,5,4,6,2,6,2,0,1
16818498,4,4,3,5,4,6,2,6,2,0,2
16818499,5,4,3,5,4,6,2,6,2,0,1
16818500,6,4,3,5,4,6,2,6,2,0,1
16818506,5,5,3,5,4,6,2,6,2,0,2
16818764,4,0,2,6,4,6,2,6,2,0,1
16818769,2,1,2,6,4,6,2,6,2,0,1
16818770,3,1,2,6,4,6,2,6,2,0,1
16818771,4,1,2,6,4,6,2,6,2,0,1
16818772,5,1,2,6,4,6,2,6,2,0,1
16818776,2,2,2,6,4,6,2,6,2,0,2
16818777,3,2,2,6,4,6,2,6,2,0,1
16818778,4,2,2,6,4,6,2,6,2,0,1
16818779,5,2,2,6,4,6,2,6,2,0,1
16818780,6,2,2,6,4,6,2,6,2,0,1
16818784,3,3,2,6,4,6,2,6,2,0,2
16818785,4,3,2,6,4,6,2,6,2,0,1
16818786,5,3,2,6,4,6,2,6,2,0,1
16818792,4,4,2,6,4,6,2,6,2,0,2
16818793,5,4,2,6,4,6,2,6,2,0,1
16820025,5,5,6,2,5,6,2,6,2,0,6
16820026,6,5,6,2,5,6,2,6,2,0,2
16820033,6,6,6,2,5,6,2,6,2,0,2
16820296,3,2,5,3,5,6,2,6,2,0,1
16820297,4,2,5,3,5,6,2,6,2,0,1
16820298,5,2,5,3,5,6,2,6,2,0,1
16820299,6,2,5,3,5,6,2,6,2,0,1
16820303,3,3,5,3,5,6,2,6,2,0,2
16820304,4,3,5,3,5,6,2,6,2,0,1
16820305,5,3,5,3,5,6,2,6,2,0,1
16820306,6,3,5,3,5,6,2,6,2,0,1
16820311,4,4,5,3,5,6,2,6,2,0,2
16820312,5,4,5,3,5,6,2,6,2,0,1
16820313,6,4,5,3,5,6,2,6,2,0,1
16820319,5,5,5,3,5,6,2,6,2,0,2
16820320,6,5,5,3,5,6,2,6,2,0,1
16820327,6,6,5,3,5,6,2,6,2,0,2
16820583,3,1,4,4,5,6,2,6,2,0,1
16820584,4,1,4,4,5,6,2,6,2,0,1
16820585,5,1,4,4,5,6,2,6,2,0,1
16820589,2,2,4,4,5,6,2,6,2,0,2
16820590,3,2,4,4,5,6,2,6,2,0,1
16820591,4,2,4,4,5,6,2,6,2,0,1
16820592,5,2,4,4,5,6,2,6,2,0,1
16820593,6,2,4,4,5,6,2,6,2,0,1
16820597,3,3,4,4,5,6,2,6,2,0,2
16820598,4,3,4,4,5,6,2,6,2,0,1
16820599,5,3,4,4,5,6,2,6,2,0,1
16820600,6,3,4,4,5,6,2,6,2,0,1
16820605,4,4,4,4,5,6,2,6,2,0,2
16820606,5,4,4,4,5,6,2,6,2,0,1
16820607,6,4,4,4,5,6,2,6,2,0,1
16820613,5,5,4,4,5,6,2,6,2,0,2
16820614,6,5,4,4,5,6,2,6,2,0,1
16820621,6,6,4,4,5,6,2,6,2,0,2
16820876,2,1,3,5,5,6,2,6,2,0,1
16820877,3,1,3,5,5,6,2,6,2,0,1
16820878,4,1,3,5,5,6,2,6,2,0,1
16820879,5,1,3,5,5,6,2,6,2,0,1
16820883,2,2,3,5,5,6,2,6,2,0,2
16820884,3,2,3,5,5,6,2,6,2,0,1
16820885,4,2,3,5,5,6,2,6,2,0,1
16820886,5,2,3,5,5,6,2,6,2,0,1
16820887,6,2,3,5,5,6,2,6,2,0,1
16820891,3,3,3,5,5,6,2,6,2,0,2
16820892,4,3,3,5,5,6,2,6,2,0,1
16820893,5,3,3,5,5,6,2,6,2,0,1
16820894,6,3,3,5,5,6,2,6,2,0,1
16820899,4,4,3,5,5,6,2,6,2,0,2
16820900,5,4,3,5,5,6,2,6,2,0,1
16820901,6,4,3,5,5,6,2,6,2,0,1
16820907,5,5,3,5,5,6,2,6,2,0,2
16820908,6,5,3,5,5,6,2,6,2,0,1
16821164,3,0,2,6,5,6,2,6,2,0,1
16821169,1,1,2,6,5,6,2,6,2,0,2
16821170,2,1,2,6,5,6,2,6,2,0,1
16821171,3,1,2,6,5,6,2,6,2,0,1
16821172,4,1,2,6,5,6,2,6,2,0,1
16821173,5,1,2,6,5,6,2,6,2,0,1
16821177,2,2,2,6,5,6,2,6,2,0,2
16821178,3,2,2,6,5,6,2,6,2,0,1
16821179,4,2,2,6,5,6,2,6,2,0,1
16821180,5,2,2,6,5,6,2,6,2,0,1
16821185,3,3,2,6,5,6,2,6,2,0,2
16821186,4,3,2,6,5,6,2,6,2,0,1
16821187,5,3,2,6,5,6,2,6,2,0,1
16821188,6,3,2,6,5,6,2,6,2,0,1
16821193,4,4,2,6,5,6,2,6,2,0,2
16821194,5,4,2,6,5,6,2,6,2,0,1
16821201,5,5,2,6,5,6,2,6,2,0,2
16822434,6,6,6,2,6,6,2,6,2,0,6
16822696,2,2,5,3,6,6,2,6,2,0,2
16822697,3,2,5,3,6,6,2,6,2,0,1
16822698,4,2,5,3,6,6,2,6,2,0,1
16822699,5,2,5,3,6,6,2,6,2,0,1
16822704,3,3,5,3,6,6,2,6,2,0,2
16822705,4,3,5,3,6,6,2,6,2,0,1
16822706,5,3,5,3,6,6,2,6,2,0,1
16822707,6,3,5,3,6,6,2,6,2,0,1
16822712,4,4,5,3,6,6,2,6,2,0,2
16822713,5,4,5,3,6,6,2,6,2,0,1
16822714,6,4,5,3,6,6,2,6,2,0,1
16822720,5,5,5,3,6,6,2,6,2,0,2
16822721,6,5,5,3,6,6,2,6,2,0,1
16822728,6,6,5,3,6,6,2,6,2,0,2
16822983,2,1,4,4,6,6,2,6,2,0,1
16822984,3,1,4,4,6,6,2,6,2,0,1
16822985,4,1,4,4,6,6,2,6,2,0,1
16822990,2,2,4,4,6,6,2,6,2,0,2
16822991,3,2,4,4,6,6,2,6,2,0,1
16822992,4,2,4,4,6,6,2,6,2,0,1
16822993,5,2,4,4,6,6,2,6,2,0,1
16822994,6,2,4,4,6,6,2,6,2,0,1
16822998,3,3,4,4,6,6,2,6,2,0,2
16822999,4,3,4,4,6,6,2,6,2,0,1
16823000,5,3,4,4,6,6,2,6,2,0,1
16823001,6,3,4,4,6,6,2,6,2,0,1
16823006,4,4,4,4,6,6,2,6,2,0,2
16823007,5,4,4,4,6,6,2,6,2,0,1
16823008,6,4,4,4,6,6,2,6,2,0,1
16823014,5,5,4,4,6,6,2,6,2,0,2
16823015,6,5,4,4,6,6,2,6,2,0,1
16823022,6,6,4,4,6,6,2,6,2,0,2
16823276,1,1,3,5,6,6,2,6,2,0,2
16823277,2,1,3,5,6,6,2,6,2,0,1
16823278,3,1,3,5,6,6,2,6,2,0,1
16823279,4,1,3,5,6,6,2,6,2,0,1
16823284,2,2,3,5,6,6,2,6,2,0,2
16823285,3,2,3,5,6,6,2,6,2,0,1
16823286,4,2,3,5,6,6,2,6,2,0,1
16823287,5,2,3,5,6,6,2,6,2,0,1
16823292,3,3,3,5,6,6,2,6,2,0,2
16823293,4,3,3,5,6,6,2,6,2,0,1
16823294,5,3,3,5,6,6,2,6,2,0,1
16823295,6,3,3,5,6,6,2,6,2,0,1
16823300,4,4,3,5,6,6,2,6,2,0,2
16823301,5,4,3,5,6,6,2,6,2,0,1
16823302,6,4,3,5,6,6,2,6,2,0,1
16823308,5,5,3,5,6,6,2,6,2,0,2
16823309,6,5,3,5,6,6,2,6,2,0,1
16823316,6,6,3,5,6,6,2,6,2,0,2
16823564,2,0,2,6,6,6,2,6,2,0,2
16823570,1,1,2,6,6,6,2,6,2,0,2
16823571,2,1,2,6,6,6,2,6,2,0,1
16823572,3,1,2,6,6,6,2,6,2,0,1
16823573,4,1,2,6,6,6,2,6,2,0,1
16823578,2,2,2,6,6,6,2,6,2,0,2
16823579,3,2,2,6,6,6,2,6,2,0,1
16823580,4,2,2,6,6,6,2,6,2,0,1
16823581,5,2,2,6,6,6,2,6,2,0,1
16823586,3,3,2,6,6,6,2,6,2,0,2
16823587,4,3,2,6,6,6,2,6,2,0,1
16823588,5,3,2,6,6,6,2,6,2,0,1
16823594,4,4,2,6,6,6,2,6,2,0,2
16823595,5,4,2,6,6,6,2,6,2,0,1
16823596,6,4,2,6,6,6,2,6,2,0,1
16823602,5,5,2,6,6,6,2,6,2,0,2
16913937,5,2,5,3,2,5,3,6,2,0,2
16913938,6,2,5,3,2,5,3,6,2,0,2
16913943,4,3,5,3,2,5,3,6,2,0,1
16913944,5,3,5,3,2,5,3,6,2,0,1
16913945,6,3,5,3,2,5,3,6,2,0,1
16913949,3,4,5,3,2,5,3,6,2,0,1
16913950,4,4,5,3,2,5,3,6,2,0,1
16913951,5,4,5,3,2,5,3,6,2,0,1
16913952,6,4,5,3,2,5,3,6,2,0,1
16913955,2,5,5,3,2,5,3,6,2,0,1
16913956,3,5,5,3,2,5,3,6,2,0,1
16913957,4,5,5,3,2,5,3,6,2,0,1
16913958,5,5,5,3,2,5,3,6,2,0,1
16913959,6,5,5,3,2,5,3,6,2,0,1
16913961,1,6,5,3,2,5,3,6,2,0,1
16913962,2,6,5,3,2,5,3,6,2,0,1
16913963,3,6,5,3,2,5,3,6,2,0,1
16913964,4,6,5,3,2,5,3,6,2,0,1
16913965,5,6,5,3,2,5,3,6,2,0,1
16914225,6,1,4,4,2,5,3,6,2,0,1
16914230,4,2,4,4,2,5,3,6,2,0,1
16914231,5,2,4,4,2,5,3,6,2,0,1
16914232,6,2,4,4,2,5,3,6,2,0,1
16914236,3,3,4,4,2,5,3,6,2,0,1
16914237,4,3,4,4,2,5,3,6,2,0,1
16914238,5,3,4,4,2,5,3,6,2,0,1
16914239,6,3,4,4,2,5,3,6,2,0,1
16914242,2,4,4,4,2,5,3,6,2,0,1
16914243,3,4,4,4,2,5,3,6,2,0,1
16914244,4,4,4,4,2,5,3,6,2,0,1
16914245,5,4,4,4,2,5,3,6,2,0,1
16914246,6,4,4,4,2,5,3,6,2,0,1
16914248,1,5,4,4,2,5,3,6,2,0,1
16914249,2,5,4,4,2,5,3,6,2,0,1
16914250,3,5,4,4,2,5,3,6,2,0,1
16914251,4,5,4,4,2,5,3,6,2,0,1
16914252,5,5,4,4,2,5,3,6,2,0,1
16914255,1,6,4,4,2,5,3,6,2,0,1
16914256,2,6,4,4,2,5,3,6,2,0,1
16914257,3,6,4,4,2,5,3,6,2,0,1
16914258,4,6,4,4,2,5,3,6,2,0,1
16914518,5,1,3,5,2,5,3,6,2,0,1
16914519,6,1,3,5,2,5,3,6,2,0,1
16914523,3,2,3,5,2,5,3,6,2,0,1
16914524,4,2,3,5,2,5,3,6,2,0,1
16914525,5,2,3,5,2,5,3,6,2,0,1
16914526,6,2,3,5,2,5,3,6,2,0,1
16914529,2,3,3,5,2,5,3,6,2,0,1
16914530,3,3,3,5,2,5,3,6,2,0,1
16914531,4,3,3,5,2,5,3,6,2,0,1
16914532,5,3,3,5,2,5,3,6,2,0,1
16914533,6,3,3,5,2,5,3,6,2,0,1
16914535,1,4,3,5,2,5,3,6,2,0,1
16914536,2,4,3,5,2,5,3,6,2,0,1
16914537,3,4,3,5,2,5,3,6,2,0,1
16914538,4,4,3,5,2,5,3,6,2,0,1
16914539,5,4,3,5,2,5,3,6,2,0,1
16914542,1,5,3,5,2,5,3,6,2,0,1
16914543,2,5,3,5,2,5,3,6,2,0,1
16914544,3,5,3,5,2,5,3,6,2,0,1
16914545,4,5,3,5,2,5,3,6,2,0,1
16914548,0,6,3,5,2,5,3,6,2,0,2
16914549,1,6,3,5,2,5,3,6,2,0,1
16914550,2,6,3,5,2,5,3,6,2,0,1
16914551,3,6,3,5,2,5,3,6,2,0,1
16914811,4,1,2,6,2,5,3,6,2,0,1
16914812,5,1,2,6,2,5,3,6,2,0,1
16914813,6,1,2,6,2,5,3,6,2,0,1
16914817,3,2,2,6,2,5,3,6,2,0,1
16914818,4,2,2,6,2,5,3,6,2,0,1
16914819,5,2,2,6,2,5,3,6,2,0,1
16914820,6,2,2,6,2,5,3,6,2,0,1
16914823,2,3,2,6,2,5,3,6,2,0,1
16914824,3,3,2,6,2,5,3,6,2,0,1
16914825,4,3,2,6,2,5,3,6,2,0,1
16914826,5,3,2,6,2,5,3,6,2,0,1
16914829,1,4,2,6,2,5,3,6,2,0,1
16914830,2,4,2,6,2,5,3,6,2,0,1
16914831,3,4,2,6,2,5,3,6,2,0,1
16914832,4,4,2,6,2,5,3,6,2,0,1
16914836,1,5,2,6,2,5,3,6,2,0,1
16914837,2,5,2,6,2,5,3,6,2,0,1
16914838,3,5,2,6,2,5,3,6,2,0,1
16914843,1,6,2,6,2,5,3,6,2,0,1
16916342,2,3,5,3,3,5,3,6,2,0,2
16916343,3,3,5,3,3,5,3,6,2,0,2
16916344,4,3,5,3,3,5,3,6,2,0,2
16916345,5,3,5,3,3,5,3,6,2,0,2
16916346,6,3,5,3,3,5,3,6,2,0,2
16916349,2,4,5,3,3,5,3,6,2,0,1
16916350,3,4,5,3,3,5,3,6,2,0,1
16916351,4,4,5,3,3,5,3,6,2,0,1
16916352,5,4,5,3,3,5,3,6,2,0,1
16916353,6,4,5,3,3,5,3,6,2,0,1
16916355,1,5,5,3,3,5,3,6,2,0,1
16916356,2,5,5,3,3,5,3,6,2,0,1
16916357,3,5,5,3,3,5,3,6,2,0,1
16916358,4,5,5,3,3,5,3,6,2,0,1
16916359,5,5,5,3,3,5,3,6,2,0,1
16916360,6,5,5,3,3,5,3,6,2,0,1
16916362,1,6,5,3,3,5,3,6,2,0,1
16916363,2,6,5,3,3,5,3,6,2,0,1
16916364,3,6,5,3,3,5,3,6,2,0,1
16916365,4,6,5,3,3,5,3,6,2,0,1
16916366,5,6,5,3,3,5,3,6,2,0,1
16916367,6,6,5,3,3,5,3,6,2,0,1
16916624,4,1,4,4,3,5,3,6,2,0,1
16916625,5,1,4,4,3,5,3,6,2,0,1
16916626,6,1,4,4,3,5,3,6,2,0,1
16916630,3,2,4,4,3,5,3,6,2,0,1
16916631,4,2,4,4,3,5,3,6,2,0,1
16916632,5,2,4,4,3,5,3,6,2,0,1
16916633,6,2,4,4,3,5,3,6,2,0,1
16916636,2,3,4,4,3,5,3,6,2,0,1
16916637,3,3,4,4,3,5,3,6,2,0,1
16916638,4,3,4,4,3,5,3,6,2,0,1
16916639,5,3,4,4,3,5,3,6,2,0,1
16916640,6,3,4,4,3,5,3,6,2,0,1
16916642,1,4,4,4,3,5,3,6,2,0,1
16916643,2,4,4,4,3,5,3,6,2,0,1
16916644,3,4,4,4,3,5,3,6,2,0,1
16916645,4,4,4,4,3,5,3,6,2,0,1
16916646,5,4,4,4,3,5,3,6,2,0,1
16916647,6,4,4,4,3,5,3,6,2,0,1
16916649,1,5,4,4,3,5,3,6,2,0,1
16916650,2,5,4,4,3,5,3,6,2,0,1
16916651,3,5,4,4,3,5,3,6,2,0,1
16916652,4,5,4,4,3,5,3,6,2,0,1
16916653,5,5,4,4,3,5,3,6,2,0,1
16916654,6,5,4,4,3,5,3,6,2,0,1
16916656,1,6,4,4,3,5,3,6,2,0,1
16916657,2,6,4,4,3,5,3,6,2,0,1
16916658,3,6,4,4,3,5,3,6,2,0,1
16916659,4,6,4,4,3,5,3,6,2,0,1
16916660,5,6,4,4,3,5,3,6,2,0,1
16916917,3,1,3,5,3,5,3,6,2,0,1
16916918,4,1,3,5,3,5,3,6,2,0,1
16916919,5,1,3,5,3,5,3,6,2,0,1
16916920,6,1,3,5,3,5,3,6,2,0,1
16916923,2,2,3,5,3,5,3,6,2,0,1
16916924,3,2,3,5,3,5,3,6,2,0,1
16916925,4,2,3,5,3,5,3,6,2,0,1
16916926,5,2,3,5,3,5,3,6,2,0,1
16916927,6,2,3,5,3,5,3,6,2,0,1
16916929,1,3,3,5,3,5,3,6,2,0,1
16916930,2,3,3,5,3,5,3,6,2,0,1
16916931,3,3,3,5,3,5,3,6,2,0,1
16916932,4,3,3,5,3,5,3,6,2,0,1
16916933,5,3,3,5,3,5,3,6,2,0,1
16916934,6,3,3,5,3,5,3,6,2,0,1
16916936,1,4,3,5,3,5,3,6,2,0,1
16916937,2,4,3,5,3,5,3,6,2,0,1
16916938,3,4,3,5,3,5,3,6,2,0,1
16916939,4,4,3,5,3,5,3,6,2,0,1
16916940,5,4,3,5,3,5,3,6,2,0,1
16916941,6,4,3,5,3,5,3,6,2,0,1
16916942,0,5,3,5,3,5,3,6,2,0,1
16916943,1,5,3,5,3,5,3,6,2,0,1
16916944,2,5,3,5,3,5,3,6,2,0,1
16916945,3,5,3,5,3,5,3,6,2,0,1
16916946,4,5,3,5,3,5,3,6,2,0,1
16916947,5,5,3,5,3,5,3,6,2,0,1
16916948,6,5,3,5,3,5,3,6,2,0,1
16916950,1,6,3,5,3,5,3,6,2,0,1
16916951,2,6,3,5,3,5,3,6,2,0,1
16916952,3,6,3,5,3,5,3,6,2,0,1
16916953,4,6,3,5,3,5,3,6,2,0,1
16917206,5,0,2,6,3,5,3,6,2,0,2
16917211,3,1,2,6,3,5,3,6,2,0,1
16917212,4,1,2,6,3,5,3,6,2,0,1
16917213,5,1,2,6,3,5,3,6,2,0,1
16917214,6,1,2,6,3,5,3,6,2,0,1
16917217,2,2,2,6,3,5,3,6,2,0,1
16917218,3,2,2,6,3,5,3,6,2,0,1
16917219,4,2,2,6,3,5,3,6,2,0,1
