source_index	target_index	relation
5	33183	strict
5	33184	strict
5	33265	strict
5	33405	strict
5	33407	strict
5	33766	strict
5	34970	strict
5	35167	strict
5	35301	strict
5	35304	strict
5	35305	strict
5	35377	strict
5	36105	strict
5	36245	strict
5	36249	strict
5	43059	strict
5	43060	strict
5	43663	strict
5	44335	strict
5	44432	strict
5	44438	strict
5	44439	strict
5	44442	strict
5	73146	strict
5	79300	strict
5	79411	strict
5	79413	strict
5	79489	strict
5	79490	strict
5	79491	strict
5	79493	strict
5	79497	strict
5	79654	strict
5	87933	strict
5	108040	strict
5	110204	strict
5	121353	strict
5	125982	strict
5	125983	strict
5	125989	strict
5	125990	strict
5	126211	strict
5	126472	strict
5	126476	strict
5	126477	strict
5	126478	strict
5	127063	strict
5	127295	strict
5	149931	strict
5	184084	strict
5	184086	strict
5	186735	strict
5	191657	strict
5	191658	strict
5	191676	strict
6	5476	equal
6	5477	strict
6	5493	strict
6	5500	strict
6	5501	strict
6	5503	strict
6	5513	strict
6	5515	strict
6	5518	strict
6	5529	strict
6	5531	strict
6	5532	strict
6	5534	strict
6	5577	strict
6	5583	strict
6	5584	strict
6	5586	strict
6	5592	strict
6	5612	strict
6	5613	strict
6	5615	strict
6	5616	strict
6	5622	strict
6	5637	strict
6	5638	strict
6	5652	strict
6	5951	strict
6	5998	strict
6	6000	strict
6	6223	strict
6	6228	strict
6	6230	strict
6	6298	strict
6	6438	strict
6	6462	strict
6	6502	strict
6	6508	strict
6	6509	strict
6	6512	strict
6	6514	strict
6	6626	strict
6	6632	strict
6	6638	strict
6	6639	strict
6	6640	strict
6	6652	strict
6	10616	strict
6	20608	strict
6	20916	strict
6	20918	strict
6	20919	strict
6	20920	strict
6	20924	strict
6	23780	strict
6	32420	strict
6	32421	strict
6	32588	strict
6	32789	strict
6	32959	strict
6	43103	strict
6	68980	strict
6	69005	strict
6	69009	strict
6	69010	strict
6	69011	strict
6	69014	strict
6	69072	strict
6	69204	strict
6	69248	strict
6	69277	strict
6	69287	strict
6	69289	strict
6	69290	strict
6	69299	strict
6	69329	strict
6	69513	strict
6	79321	strict
6	79704	strict
6	79708	strict
6	79711	strict
6	79716	strict
6	79717	strict
6	79725	strict
6	79731	strict
6	87961	strict
6	110217	strict
6	126040	strict
6	127064	strict
6	127079	strict
6	127083	strict
6	127087	strict
6	127124	strict
6	127125	strict
6	127158	strict
6	127166	strict
6	127175	strict
6	193316	strict
6	193380	strict
6	193552	strict
6	195680	strict
6	195706	strict
6	195763	strict
6	195967	strict
6	195969	strict
6	195988	strict
6	195998	strict
6	196000	strict
6	196002	strict
6	197369	strict
6	197385	strict
7	5478	equal
7	5479	strict
7	5494	strict
7	5499	strict
7	5502	strict
7	5503	strict
7	5515	strict
7	5520	strict
7	5530	strict
7	5531	strict
7	5533	strict
7	5534	strict
7	5578	strict
7	5579	strict
7	5581	strict
7	5594	strict
7	5596	strict
7	5603	strict
7	5604	strict
7	5606	strict
7	5607	strict
7	5617	strict
7	5618	strict
7	5623	strict
7	5633	strict
7	5634	strict
7	5653	strict
7	5953	strict
7	5964	strict
7	6000	strict
7	6033	strict
7	6224	strict
7	6226	strict
7	6234	strict
7	6299	strict
7	6439	strict
7	6463	strict
7	6503	strict
7	6504	strict
7	6505	strict
7	6516	strict
7	6519	strict
7	6627	strict
7	6628	strict
7	6629	strict
7	6631	strict
7	6633	strict
7	6653	strict
7	10617	strict
7	20581	strict
7	20605	strict
7	20608	strict
7	20905	strict
7	20918	strict
7	20922	strict
7	20923	strict
7	20924	strict
7	23781	strict
7	24719	strict
7	32422	strict
7	32423	strict
7	32589	strict
7	32790	strict
7	32960	strict
7	43105	strict
7	68981	strict
7	69006	strict
7	69007	strict
7	69008	strict
7	69012	strict
7	69015	strict
7	69073	strict
7	69205	strict
7	69249	strict
7	69251	strict
7	69253	strict
7	69337	strict
7	69339	strict
7	69340	strict
7	69351	strict
7	69514	strict
7	79323	strict
7	79705	strict
7	79707	strict
7	79715	strict
7	79718	strict
7	79719	strict
7	79723	strict
7	79739	strict
7	87962	strict
7	110218	strict
7	126047	strict
7	127065	strict
7	127080	strict
7	127082	strict
7	127092	strict
7	127126	strict
7	127127	strict
7	127160	strict
7	127164	strict
7	127186	strict
7	193318	strict
7	193381	strict
7	193554	strict
7	195682	strict
7	195708	strict
7	195710	strict
7	195736	strict
7	195764	strict
7	195809	strict
7	195819	strict
7	195821	strict
7	195823	strict
7	197370	strict
7	197386	strict
8	5483	equal
8	5484	strict
8	5496	strict
8	5504	strict
8	5507	strict
8	5510	strict
8	5525	strict
8	5528	strict
8	5573	strict
8	5574	strict
8	5576	strict
8	5580	strict
8	5581	strict
8	5596	strict
8	5604	strict
8	5605	strict
8	5607	strict
8	5608	strict
8	5609	strict
8	5611	strict
8	5627	strict
8	5628	strict
8	5629	strict
8	5639	strict
8	5644	strict
8	5656	strict
8	5959	strict
8	5965	strict
8	6006	strict
8	6034	strict
8	6226	strict
8	6234	strict
8	6301	strict
8	6405	strict
8	6407	strict
8	6440	strict
8	6444	strict
8	6446	strict
8	6450	strict
8	6452	strict
8	6464	strict
8	6528	strict
8	6532	strict
8	6535	strict
8	6594	strict
8	6595	strict
8	6596	strict
8	6655	strict
8	10620	strict
8	20582	strict
8	20606	strict
8	20613	strict
8	20906	strict
8	20936	strict
8	20940	strict
8	20941	strict
8	20942	strict
8	23787	strict
8	24720	strict
8	32428	strict
8	32429	strict
8	32590	strict
8	32791	strict
8	32963	strict
8	43111	strict
8	68984	strict
8	68986	strict
8	68988	strict
8	69017	strict
8	69018	strict
8	69019	strict
8	69075	strict
8	69206	strict
8	69212	strict
8	69216	strict
8	69355	strict
8	69386	strict
8	69388	strict
8	69389	strict
8	69400	strict
8	69518	strict
8	79319	strict
8	79707	strict
8	79715	strict
8	79722	strict
8	79723	strict
8	79739	strict
8	84396	strict
8	84408	strict
8	84452	strict
8	87971	strict
8	100109	strict
8	110219	strict
8	126056	strict
8	127066	strict
8	127072	strict
8	127093	strict
8	127098	strict
8	127128	strict
8	127129	strict
8	127141	strict
8	127188	strict
8	127199	strict
8	193324	strict
8	193336	strict
8	193348	strict
8	193384	strict
8	193390	strict
8	193574	strict
8	195249	strict
8	195251	strict
8	195299	strict
8	195309	strict
8	195311	strict
8	195313	strict
8	197373	strict
8	197387	strict
9	5486	equal
9	5487	strict
9	5495	strict
9	5505	strict
9	5513	strict
9	5514	strict
9	5515	strict
9	5522	strict
9	5569	strict
9	5570	strict
9	5572	strict
9	5583	strict
9	5586	strict
9	5588	strict
9	5597	strict
9	5599	strict
9	5600	strict
9	5602	strict
9	5612	strict
9	5614	strict
9	5619	strict
9	5620	strict
9	5621	strict
9	5640	strict
9	5643	strict
9	5654	strict
9	5948	strict
9	5995	strict
9	5998	strict
9	6000	strict
9	6228	strict
9	6230	strict
9	6303	strict
9	6441	strict
9	6456	strict
9	6474	strict
9	6482	strict
9	6483	strict
9	6484	strict
9	6496	strict
9	6576	strict
9	6578	strict
9	6613	strict
9	6614	strict
9	6617	strict
9	6657	strict
9	10618	strict
9	20615	strict
9	20907	strict
9	20908	strict
9	20909	strict
9	20916	strict
9	20918	strict
9	20920	strict
9	20924	strict
9	23776	strict
9	32424	strict
9	32425	strict
9	32591	strict
9	32792	strict
9	32961	strict
9	43107	strict
9	68982	strict
9	69000	strict
9	69050	strict
9	69055	strict
9	69056	strict
9	69057	strict
9	69076	strict
9	69207	strict
9	69235	strict
9	69434	strict
9	69469	strict
9	69479	strict
9	69481	strict
9	69482	strict
9	69491	strict
9	69548	strict
9	79315	strict
9	79708	strict
9	79711	strict
9	79724	strict
9	79725	strict
9	79731	strict
9	87966	strict
9	110220	strict
9	126065	strict
9	127067	strict
9	127099	strict
9	127105	strict
9	127109	strict
9	127130	strict
9	127131	strict
9	127201	strict
9	127216	strict
9	127225	strict
9	193320	strict
9	193382	strict
9	193544	strict
9	193626	strict
9	193707	strict
9	193984	strict
9	193986	strict
9	194005	strict
9	194015	strict
9	194017	strict
9	194019	strict
9	195011	strict
9	197371	strict
9	197388	strict
10	5489	equal
10	5490	strict
10	5497	strict
10	5506	strict
10	5516	strict
10	5526	strict
10	5527	strict
10	5528	strict
10	5535	strict
10	5536	strict
10	5537	strict
10	5540	strict
10	5567	strict
10	5571	strict
10	5572	strict
10	5586	strict
10	5590	strict
10	5598	strict
10	5599	strict
10	5601	strict
10	5602	strict
10	5624	strict
10	5625	strict
10	5626	strict
10	5635	strict
10	5636	strict
10	5655	strict
10	5949	strict
10	5996	strict
10	6004	strict
10	6006	strict
10	6207	strict
10	6230	strict
10	6257	strict
10	6305	strict
10	6442	strict
10	6457	strict
10	6459	strict
10	6460	strict
10	6473	strict
10	6475	strict
10	6497	strict
10	6577	strict
10	6579	strict
10	6584	strict
10	6589	strict
10	6659	strict
10	6662	strict
10	10619	strict
10	20618	strict
10	20910	strict
10	20911	strict
10	20912	strict
10	20934	strict
10	20936	strict
10	20938	strict
10	20942	strict
10	23777	strict
10	32426	strict
10	32427	strict
10	32592	strict
10	32793	strict
10	32962	strict
10	43109	strict
10	68983	strict
10	69001	strict
10	69051	strict
10	69052	strict
10	69053	strict
10	69058	strict
10	69077	strict
10	69208	strict
10	69236	strict
10	69435	strict
10	69437	strict
10	69439	strict
10	69556	strict
10	69558	strict
10	69559	strict
10	69570	strict
10	79279	strict
10	79312	strict
10	79315	strict
10	79696	strict
10	79711	strict
10	79729	strict
10	79730	strict
10	79731	strict
10	87967	strict
10	88930	strict
10	110221	strict
10	126074	strict
10	127068	strict
10	127100	strict
10	127102	strict
10	127118	strict
10	127132	strict
10	127133	strict
10	127203	strict
10	127207	strict
10	127244	strict
10	193322	strict
10	193383	strict
10	193546	strict
10	193628	strict
10	193630	strict
10	193678	strict
10	193708	strict
10	193822	strict
10	193832	strict
10	193834	strict
10	193836	strict
10	195013	strict
10	197372	strict
10	197389	strict
11	5491	equal
11	5492	strict
11	5498	strict
11	5508	strict
11	5509	strict
11	5510	strict
11	5523	strict
11	5526	strict
11	5528	strict
11	5537	strict
11	5538	strict
11	5539	strict
11	5540	strict
11	5568	strict
11	5575	strict
11	5576	strict
11	5591	strict
11	5596	strict
11	5610	strict
11	5611	strict
11	5630	strict
11	5631	strict
11	5632	strict
11	5641	strict
11	5642	strict
11	5657	strict
11	5957	strict
11	6004	strict
11	6006	strict
11	6208	strict
11	6234	strict
11	6258	strict
11	6309	strict
11	6406	strict
11	6408	strict
11	6443	strict
11	6445	strict
11	6447	strict
11	6451	strict
11	6453	strict
11	6458	strict
11	6466	strict
11	6467	strict
11	6501	strict
11	6582	strict
11	6590	strict
11	6666	strict
11	6669	strict
11	10621	strict
11	20613	strict
11	20934	strict
11	20936	strict
11	20937	strict
11	20938	strict
11	20942	strict
11	23786	strict
11	32430	strict
11	32431	strict
11	32593	strict
11	32794	strict
11	32964	strict
11	43113	strict
11	68985	strict
11	68987	strict
11	68989	strict
11	69004	strict
11	69054	strict
11	69059	strict
11	69079	strict
11	69209	strict
11	69213	strict
11	69217	strict
11	69242	strict
11	69441	strict
11	69603	strict
11	69605	strict
11	69606	strict
11	69617	strict
11	79280	strict
11	79313	strict
11	79319	strict
11	79697	strict
11	79715	strict
11	79737	strict
11	79738	strict
11	79739	strict
11	84397	strict
11	84409	strict
11	84453	strict
11	87972	strict
11	88931	strict
11	100110	strict
11	110222	strict
11	126083	strict
11	127069	strict
11	127073	strict
11	127103	strict
11	127123	strict
11	127134	strict
11	127135	strict
11	127143	strict
11	127209	strict
11	127255	strict
11	193326	strict
11	193338	strict
11	193350	strict
11	193385	strict
11	193391	strict
11	193600	strict
11	193602	strict
11	193763	strict
11	193773	strict
11	193775	strict
11	193777	strict
11	195041	strict
11	197374	strict
11	197390	strict
12	5554	equal
12	5555	strict
12	5558	strict
12	5559	strict
12	5562	strict
12	5737	strict
12	5738	strict
12	5740	strict
12	5741	strict
12	5742	strict
12	5743	strict
12	5744	strict
12	5749	strict
12	5751	strict
12	5877	strict
12	5962	strict
12	5985	strict
12	6016	strict
12	6027	strict
12	6030	strict
12	6044	strict
12	6045	strict
12	6046	strict
12	6215	strict
12	6217	strict
12	6245	strict
12	6248	strict
12	6250	strict
12	6267	strict
12	6403	strict
12	6407	strict
12	6409	strict
12	6414	strict
12	6416	strict
12	6419	strict
12	6432	strict
12	6448	strict
12	6450	strict
12	6452	strict
12	6454	strict
12	6481	strict
12	6528	strict
12	6535	strict
12	6630	strict
12	6641	strict
12	6643	strict
12	10628	strict
12	20583	strict
12	20609	strict
12	20632	strict
12	20962	strict
12	20965	strict
12	20969	strict
12	20970	strict
12	20971	strict
12	23796	strict
12	24721	strict
12	32444	strict
12	32445	strict
12	32480	strict
12	32492	strict
12	32504	strict
12	32510	strict
12	32522	strict
12	32534	strict
12	32594	strict
12	32642	strict
12	32720	strict
12	32795	strict
12	32855	strict
12	32971	strict
12	32998	strict
12	33062	strict
12	43119	strict
12	69128	strict
12	69133	strict
12	69134	strict
12	69135	strict
12	69144	strict
12	69791	strict
12	69805	strict
12	69896	strict
12	69898	strict
12	69899	strict
12	69910	strict
12	69941	strict
12	79333	strict
12	79756	strict
12	79758	strict
12	79759	strict
12	79760	strict
12	79764	strict
12	84398	strict
12	84410	strict
12	84454	strict
12	87979	strict
12	100111	strict
12	110225	strict
12	126055	strict
12	127072	strict
12	127093	strict
12	127098	strict
12	127140	strict
12	127141	strict
12	127188	strict
12	127199	strict
12	188121	strict
12	188131	strict
12	188157	strict
12	188431	strict
12	188433	strict
12	188481	strict
12	188491	strict
12	188493	strict
12	188495	strict
12	197377	strict
12	197397	strict
13	5556	equal
13	5557	strict
13	5560	strict
13	5561	strict
13	5562	strict
13	5736	strict
13	5739	strict
13	5740	strict
13	5745	strict
13	5746	strict
13	5747	strict
13	5748	strict
13	5749	strict
13	5752	strict
13	5878	strict
13	5960	strict
13	6014	strict
13	6016	strict
13	6025	strict
13	6028	strict
13	6030	strict
13	6206	strict
13	6209	strict
13	6210	strict
13	6217	strict
13	6247	strict
13	6250	strict
13	6253	strict
13	6269	strict
13	6404	strict
13	6408	strict
13	6410	strict
13	6413	strict
13	6427	strict
13	6434	strict
13	6437	strict
13	6449	strict
13	6451	strict
13	6453	strict
13	6455	strict
13	6461	strict
13	6485	strict
13	6487	strict
13	6588	strict
13	6590	strict
13	6669	strict
13	10629	strict
13	20632	strict
13	20963	strict
13	20965	strict
13	20966	strict
13	20967	strict
13	20971	strict
13	23795	strict
13	32446	strict
13	32447	strict
13	32482	strict
13	32493	strict
13	32505	strict
13	32511	strict
13	32524	strict
13	32535	strict
13	32595	strict
13	32643	strict
13	32721	strict
13	32796	strict
13	32856	strict
13	32972	strict
13	32999	strict
13	33063	strict
13	43121	strict
13	69129	strict
13	69132	strict
13	69142	strict
13	69143	strict
13	69145	strict
13	69792	strict
13	69803	strict
13	69939	strict
13	70032	strict
13	70034	strict
13	70035	strict
13	70046	strict
13	79281	strict
13	79328	strict
13	79333	strict
13	79746	strict
13	79758	strict
13	79762	strict
13	79763	strict
13	79764	strict
13	84399	strict
13	84411	strict
13	84455	strict
13	87980	strict
13	88932	strict
13	100112	strict
13	110226	strict
13	126082	strict
13	127073	strict
13	127103	strict
13	127123	strict
13	127142	strict
13	127143	strict
13	127209	strict
13	127255	strict
13	188123	strict
13	188132	strict
13	188171	strict
13	188173	strict
13	188222	strict
13	188232	strict
13	188234	strict
13	188236	strict
13	188392	strict
13	197378	strict
13	197398	strict
14	5665	equal
14	5666	strict
14	5669	strict
14	5679	strict
14	5680	strict
14	5682	strict
14	5683	strict
14	5685	strict
14	5686	strict
14	5688	strict
14	5689	strict
14	5690	strict
14	5693	strict
14	5705	strict
14	5918	strict
14	5920	strict
14	5923	strict
14	5970	strict
14	6076	strict
14	6078	strict
14	6097	strict
14	6106	strict
14	6112	strict
14	6113	strict
14	6116	strict
14	6123	strict
14	6126	strict
14	6127	strict
14	6128	strict
14	6153	strict
14	6223	strict
14	6228	strict
14	6229	strict
14	6230	strict
14	6231	strict
14	6324	strict
14	6462	strict
14	6502	strict
14	6508	strict
14	6512	strict
14	6550	strict
14	6670	strict
14	6677	strict
14	6686	strict
14	6687	strict
14	6689	strict
14	10622	strict
14	20643	strict
14	21044	strict
14	21046	strict
14	21047	strict
14	21048	strict
14	21052	strict
14	23821	strict
14	32432	strict
14	32433	strict
14	32596	strict
14	32797	strict
14	32965	strict
14	42356	strict
14	42440	strict
14	43359	strict
14	48763	strict
14	48789	strict
14	48846	strict
14	49050	strict
14	49052	strict
14	49076	strict
14	49081	strict
14	49083	strict
14	49085	strict
14	66584	strict
14	66607	strict
14	79326	strict
14	79657	strict
14	79659	strict
14	79660	strict
14	79704	strict
14	79708	strict
14	79711	strict
14	79717	strict
14	79725	strict
14	79731	strict
14	87947	strict
14	110229	strict
14	126039	strict
14	127079	strict
14	127083	strict
14	127087	strict
14	127157	strict
14	127158	strict
14	127166	strict
14	127175	strict
14	147002	strict
14	147014	strict
14	147095	strict
14	159596	strict
14	159600	strict
14	159601	strict
14	159602	strict
14	159605	strict
14	159747	strict
14	159776	strict
14	159789	strict
14	159791	strict
14	159792	strict
14	159798	strict
14	159828	strict
14	197904	strict
14	197945	strict
15	5667	equal
15	5668	strict
15	5670	strict
15	5678	strict
15	5681	strict
15	5682	strict
15	5684	strict
15	5685	strict
15	5687	strict
15	5688	strict
15	5691	strict
15	5692	strict
15	5694	strict
15	5706	strict
15	5904	strict
15	5905	strict
15	5920	strict
15	5925	strict
15	5963	strict
15	5972	strict
15	6071	strict
15	6078	strict
15	6098	strict
15	6099	strict
15	6100	strict
15	6102	strict
15	6103	strict
15	6105	strict
15	6107	strict
15	6125	strict
15	6137	strict
15	6154	strict
15	6224	strict
15	6225	strict
15	6226	strict
15	6233	strict
15	6234	strict
15	6325	strict
15	6463	strict
15	6503	strict
15	6505	strict
15	6519	strict
15	6551	strict
15	6671	strict
15	6672	strict
15	6674	strict
15	6676	strict
15	6678	strict
15	10623	strict
15	20584	strict
15	20641	strict
15	20643	strict
15	21040	strict
15	21046	strict
15	21050	strict
15	21051	strict
15	21052	strict
15	23822	strict
15	24722	strict
