source_index	target_index	relation
860	3412	strict
860	3413	strict
860	3416	strict
860	3512	strict
860	3515	strict
860	3517	strict
860	5617	strict
860	11068	strict
860	11070	strict
860	12655	strict
860	13100	strict
860	13104	strict
860	13118	strict
860	13120	strict
860	13122	strict
861	3022	equal
861	3024	strict
861	3100	strict
861	3132	strict
861	3133	strict
861	3267	strict
861	3514	strict
861	3526	strict
861	5618	strict
861	11069	strict
861	11071	strict
861	11409	strict
861	11410	strict
861	12656	strict
861	14097	strict
861	14099	strict
861	14102	strict
862	3023	equal
862	3261	strict
863	3024	equal
863	3267	strict
864	3051	equal
864	3052	strict
864	3053	strict
864	3057	strict
864	3058	strict
864	5640	strict
864	5657	strict
864	5659	strict
864	5675	strict
864	5717	strict
864	5719	strict
864	5720	strict
864	5721	strict
864	5725	strict
864	11137	strict
865	3052	equal
865	3053	strict
865	3058	strict
865	5675	strict
865	5725	strict
866	3054	equal
866	3056	strict
866	3058	strict
866	6185	strict
866	6187	strict
866	13024	strict
867	3058	equal
868	3092	equal
868	3362	strict
868	3375	strict
868	5855	strict
868	5903	strict
868	5905	strict
868	5906	strict
868	5973	strict
868	6391	strict
868	6434	strict
868	6444	strict
868	6453	strict
868	8292	strict
868	8301	strict
868	8503	strict
868	14042	strict
869	3093	equal
869	3363	strict
869	3377	strict
869	5856	strict
869	5857	strict
869	5858	strict
869	5975	strict
869	5976	strict
869	6393	strict
869	6430	strict
869	6438	strict
869	6472	strict
869	8293	strict
869	8294	strict
869	8504	strict
869	14044	strict
870	3094	equal
870	3120	strict
870	3124	strict
870	3125	strict
870	3130	strict
870	3364	strict
870	3382	strict
870	3508	strict
870	6015	strict
870	6037	strict
870	6038	strict
870	6549	strict
870	6553	strict
870	6573	strict
870	8509	strict
870	14050	strict
871	3095	equal
871	3121	strict
871	3126	strict
871	3127	strict
871	3133	strict
871	3383	strict
871	3389	strict
871	3526	strict
871	6036	strict
871	7444	strict
871	11409	strict
871	11410	strict
871	14082	strict
871	14097	strict
871	14099	strict
871	14101	strict
872	3096	equal
872	3390	strict
872	3398	strict
872	5668	strict
872	7436	strict
872	7438	strict
872	8566	strict
872	11079	strict
872	11219	strict
872	11220	strict
872	11221	strict
872	12976	strict
872	13252	strict
872	13256	strict
872	13266	strict
872	14148	strict
873	3097	equal
873	3391	strict
873	3403	strict
873	5669	strict
873	7437	strict
873	7439	strict
873	7446	strict
873	11080	strict
873	11218	strict
873	11411	strict
873	11412	strict
873	12979	strict
873	14151	strict
873	14192	strict
873	14194	strict
873	14196	strict
874	3099	equal
875	3100	equal
876	3107	equal
876	3129	strict
876	3131	strict
876	3511	strict
876	6313	strict
876	6315	strict
876	6350	strict
877	3115	equal
877	3132	strict
877	3134	strict
877	3529	strict
877	5805	strict
877	5807	strict
877	6343	strict
878	3116	equal
878	3423	strict
878	3425	strict
878	5819	strict
878	5821	strict
878	11388	strict
879	3120	equal
880	3121	equal
881	3122	equal
881	8247	strict
882	3123	equal
882	7440	strict
883	3124	equal
884	3125	equal
884	8509	strict
885	3126	equal
886	3127	equal
886	7444	strict
887	3129	equal
888	3130	equal
888	3508	strict
888	6015	strict
888	6038	strict
888	6549	strict
888	6573	strict
889	3131	equal
889	3511	strict
890	3132	equal
891	3133	equal
891	3526	strict
891	11409	strict
891	11410	strict
891	14097	strict
891	14099	strict
892	3134	equal
892	3529	strict
893	3167	equal
893	3168	strict
893	3170	strict
893	3176	strict
893	3178	strict
893	3449	strict
893	3451	strict
893	3460	strict
893	8183	strict
893	8187	strict
893	8189	strict
893	8190	strict
893	8191	strict
893	8195	strict
893	8216	strict
894	3168	equal
894	3176	strict
894	3178	strict
894	8183	strict
894	8195	strict
895	3178	equal
896	3197	equal
896	3198	strict
896	3200	strict
896	3210	strict
896	3212	strict
896	3455	strict
896	3457	strict
896	3472	strict
896	8205	strict
896	8234	strict
896	8238	strict
896	8241	strict
896	8242	strict
896	8244	strict
896	8246	strict
897	3198	equal
897	3210	strict
897	3212	strict
897	8234	strict
897	8246	strict
898	3212	equal
899	3234	equal
899	3260	strict
899	3449	strict
899	3450	strict
899	3451	strict
899	3464	strict
899	3501	strict
899	3510	strict
899	8131	strict
899	8132	strict
899	8133	strict
899	8141	strict
899	8187	strict
899	8189	strict
899	8191	strict
899	8195	strict
899	8197	strict
900	3235	equal
900	3262	strict
900	3264	strict
900	3452	strict
900	3468	strict
900	3469	strict
900	3470	strict
900	3509	strict
900	8134	strict
900	8135	strict
900	8136	strict
900	8142	strict
900	8353	strict
900	8355	strict
900	8357	strict
900	8359	strict
900	8367	strict
901	3236	equal
901	3266	strict
901	3455	strict
901	3456	strict
901	3457	strict
901	3476	strict
901	3519	strict
901	3528	strict
901	8137	strict
901	8143	strict
901	8144	strict
901	8145	strict
901	8238	strict
901	8242	strict
901	8244	strict
901	8246	strict
901	8250	strict
902	3237	equal
902	3268	strict
902	3270	strict
902	3458	strict
902	3480	strict
902	3481	strict
902	3482	strict
902	3527	strict
902	8138	strict
902	8146	strict
902	8147	strict
902	8148	strict
902	8507	strict
902	8508	strict
902	8517	strict
902	8519	strict
902	8522	strict
903	3241	equal
903	3242	strict
903	3243	strict
903	3246	strict
903	3248	strict
903	3406	strict
903	3410	strict
903	3436	strict
903	6273	strict
903	6276	strict
903	6280	strict
903	6286	strict
903	6287	strict
903	6295	strict
903	13085	strict
904	3242	equal
904	3243	strict
904	3248	strict
904	6280	strict
904	6295	strict
905	3244	equal
905	3247	strict
905	3248	strict
905	3408	strict
905	3438	strict
905	13079	strict
906	3248	equal
907	3249	equal
907	3250	strict
907	3251	strict
907	3254	strict
907	3256	strict
907	3412	strict
907	3416	strict
907	3442	strict
907	6284	strict
907	13100	strict
907	13103	strict
907	13104	strict
907	13115	strict
907	13118	strict
907	13120	strict
908	3250	equal
908	3251	strict
908	3256	strict
908	13115	strict
908	13120	strict
909	3252	equal
909	3255	strict
909	3256	strict
909	3414	strict
909	3444	strict
909	6288	strict
910	3256	equal
911	3260	equal
912	3261	equal
913	3262	equal
913	3264	strict
914	3264	equal
915	3266	equal
916	3267	equal
917	3268	equal
917	3270	strict
918	3270	equal
919	3292	equal
919	3293	strict
919	3294	strict
919	3298	strict
919	3299	strict
919	6193	strict
919	6211	strict
919	6213	strict
919	6250	strict
919	12995	strict
919	13015	strict
919	13017	strict
919	13018	strict
919	13019	strict
919	13023	strict
920	3293	equal
920	3294	strict
920	3299	strict
920	12995	strict
920	13023	strict
921	3295	equal
921	3297	strict
921	3299	strict
921	6186	strict
921	6189	strict
921	6232	strict
922	3299	equal
923	3362	equal
923	6434	strict
923	6453	strict
924	3363	equal
924	6438	strict
924	6472	strict
925	3364	equal
925	6553	strict
925	6573	strict
926	3368	equal
926	3370	strict
926	3374	strict
926	6383	strict
926	6460	strict
926	8313	strict
926	8317	strict
926	8319	strict
926	8320	strict
926	8321	strict
926	8326	strict
926	8333	strict
926	8336	strict
926	8343	strict
926	8420	strict
926	14029	strict
927	3369	equal
927	3371	strict
927	3376	strict
927	6384	strict
927	6385	strict
927	8314	strict
927	8315	strict
927	8316	strict
927	8323	strict
927	8324	strict
927	8328	strict
927	8332	strict
927	8334	strict
927	8352	strict
927	8422	strict
927	14030	strict
928	3370	equal
928	8333	strict
928	8343	strict
929	3371	equal
929	8334	strict
929	8352	strict
930	3378	equal
930	3379	strict
930	3381	strict
930	3438	strict
930	3465	strict
930	3468	strict
930	3470	strict
930	3506	strict
930	8353	strict
930	8354	strict
930	8355	strict
930	8357	strict
930	8358	strict
930	8367	strict
930	8426	strict
930	14031	strict
931	3379	equal
931	8358	strict
931	8367	strict
932	3383	equal
932	14099	strict
932	14101	strict
933	3385	equal
933	3386	strict
933	3388	strict
933	3444	strict
933	3477	strict
933	3480	strict
933	3482	strict
933	3524	strict
933	6565	strict
933	8391	strict
933	8507	strict
933	8508	strict
933	8515	strict
933	8517	strict
933	8519	strict
933	8521	strict
934	3386	equal
934	8519	strict
934	8521	strict
935	3390	equal
935	13256	strict
935	13266	strict
936	3391	equal
936	14194	strict
936	14196	strict
937	3394	equal
937	3395	strict
937	3397	strict
937	6226	strict
937	8155	strict
937	8167	strict
937	8169	strict
937	8538	strict
937	8539	strict
937	8540	strict
937	8544	strict
937	8545	strict
937	8550	strict
937	8557	strict
937	12974	strict
937	14176	strict
938	3395	equal
938	8545	strict
938	8550	strict
939	3399	equal
939	3400	strict
939	3402	strict
939	6229	strict
939	8158	strict
939	8170	strict
939	8172	strict
939	8553	strict
939	8559	strict
939	8560	strict
939	8565	strict
939	8569	strict
939	8571	strict
939	8573	strict
939	12977	strict
939	13258	strict
940	3400	equal
940	8571	strict
940	8573	strict
941	3405	equal
941	6295	strict
942	3406	equal
942	3410	strict
942	6273	strict
942	6276	strict
942	6287	strict
942	6295	strict
943	3407	equal
943	6295	strict
944	3408	equal
944	13079	strict
945	3411	equal
945	13120	strict
946	3412	equal
946	3416	strict
946	13100	strict
946	13104	strict
946	13118	strict
946	13120	strict
947	3413	equal
947	13120	strict
948	3414	equal
948	6288	strict
949	3417	equal
949	3503	strict
949	3505	strict
949	3509	strict
949	6314	strict
949	6316	strict
949	6355	strict
950	3418	equal
950	3521	strict
950	3523	strict
950	3527	strict
950	6344	strict
950	6346	strict
950	6353	strict
951	3419	equal
951	3420	strict
951	3421	strict
951	3424	strict
951	3425	strict
951	6356	strict
951	6359	strict
951	6364	strict
951	13822	strict
951	15856	strict
951	16334	strict
951	16336	strict
951	16345	strict
951	16346	strict
951	16349	strict
952	3420	equal
952	3421	strict
952	3425	strict
952	15856	strict
952	16349	strict
953	3425	equal
954	3426	equal
954	3427	strict
954	3428	strict
954	3432	strict
954	3433	strict
954	6368	strict
954	6372	strict
954	6378	strict
954	13856	strict
954	13859	strict
954	13872	strict
954	13882	strict
954	13884	strict
954	13886	strict
954	16323	strict
955	3427	equal
955	3428	strict
955	3433	strict
955	13872	strict
955	13886	strict
956	3429	equal
956	3431	strict
956	3433	strict
956	6370	strict
956	6380	strict
956	16325	strict
957	3433	equal
958	3435	equal
959	3436	equal
960	3437	equal
961	3438	equal
962	3441	equal
963	3442	equal
964	3443	equal
965	3444	equal
966	3448	equal
966	8195	strict
967	3449	equal
967	3451	strict
967	8187	strict
967	8189	strict
967	8191	strict
967	8195	strict
968	3450	equal
968	8195	strict
969	3452	equal
970	3454	equal
970	8246	strict
971	3455	equal
971	3457	strict
971	8238	strict
971	8242	strict
971	8244	strict
971	8246	strict
972	3456	equal
972	8246	strict
973	3458	equal
974	3460	equal
975	3461	equal
976	3463	equal
976	8367	strict
977	3464	equal
978	3465	equal
979	3466	equal
980	3468	equal
980	3470	strict
980	8353	strict
980	8355	strict
980	8357	strict
980	8367	strict
981	3469	equal
981	8367	strict
982	3472	equal
983	3473	equal
984	3475	equal
984	8519	strict
985	3476	equal
986	3477	equal
987	3478	equal
988	3480	equal
988	3482	strict
988	8507	strict
988	8508	strict
988	8517	strict
988	8519	strict
989	3481	equal
989	8519	strict
990	3494	equal
991	3495	equal
991	6573	strict
992	3496	equal
992	6573	strict
993	3497	equal
993	3499	strict
994	3499	equal
995	3501	equal
995	3510	strict
996	3503	equal
996	3505	strict
997	3505	equal
998	3506	equal
998	14031	strict
999	3509	equal
1000	3510	equal
1001	3511	equal
1002	3512	equal
1003	3513	equal
1003	14099	strict
1004	3514	equal
1004	14099	strict
1005	3515	equal
1005	3517	strict
1006	3517	equal
1007	3519	equal
1007	3528	strict
1008	3521	equal
1008	3523	strict
1009	3523	equal
1010	3524	equal
1010	6565	strict
1011	3527	equal
1012	3528	equal
1013	3529	equal
1014	3573	equal
1014	3574	strict
1014	3575	strict
1014	3584	strict
1014	3586	strict
1014	3614	strict
1014	3633	strict
1014	3635	strict
1014	3849	strict
1014	3855	strict
1014	3921	strict
1014	3922	strict
1014	3933	strict
1014	3935	strict
1014	3936	strict
1015	3574	equal
1015	3575	strict
1015	3586	strict
1015	3849	strict
1015	3936	strict
1016	3581	equal
1016	3583	strict
1016	3586	strict
1016	3594	strict
1016	3610	strict
1016	12386	strict
1017	3586	equal
1018	3592	equal
1018	3607	strict
1018	3611	strict
1018	3698	strict
1018	8718	strict
1018	8780	strict
1018	13150	strict
1019	3594	equal
1019	12386	strict
1020	3595	equal
1020	10721	strict
1021	3596	equal
1021	10741	strict
1022	3597	equal
1022	3598	strict
1022	3617	strict
1022	3622	strict
1022	3642	strict
1022	3643	strict
1022	3644	strict
1022	3688	strict
1022	8972	strict
1022	8988	strict
1022	10687	strict
1022	10689	strict
1022	10697	strict
1022	10717	strict
1022	10718	strict
1022	10720	strict
1022	10721	strict
1023	3598	equal
1024	3599	equal
1024	3600	strict
1024	3601	strict
1024	3608	strict
1024	3609	strict
1024	3611	strict
1024	3647	strict
1024	3699	strict
1024	8974	strict
1024	8992	strict
1024	10690	strict
1024	10692	strict
1024	10693	strict
1024	10737	strict
1024	10738	strict
1024	10740	strict
1024	10741	strict
1025	3600	equal
1026	3601	equal
1026	3647	strict
1027	3602	equal
1027	3603	strict
1027	3604	strict
1027	3605	strict
1027	3608	strict
1027	3610	strict
1027	3692	strict
1027	3699	strict
1027	8976	strict
1027	8991	strict
1027	10693	strict
1027	10694	strict
1027	10738	strict
1027	10740	strict
1027	10741	strict
1027	12391	strict
1028	3603	equal
1028	8991	strict
1028	10741	strict
1029	3604	equal
1029	12391	strict
1030	3605	equal
1031	3606	equal
1032	3607	equal
1032	3698	strict
1033	3608	equal
1033	3699	strict
1033	10693	strict
1033	10738	strict
1033	10740	strict
1033	10741	strict
1034	3609	equal
1034	10741	strict
1035	3610	equal
1036	3611	equal
1037	3614	equal
1038	3615	equal
1039	3617	equal
1039	3622	strict
1040	3622	equal
1041	3624	equal
1041	3936	strict
1042	3625	equal
1042	3979	strict
1043	3631	equal
1043	3632	strict
1043	3633	strict
1043	3634	strict
1043	3635	strict
1043	3641	strict
1043	3644	strict
1043	3687	strict
1043	3853	strict
1043	3858	strict
1043	3917	strict
1043	3918	strict
1043	3921	strict
1043	3932	strict
1043	3933	strict
1043	3935	strict
1043	3936	strict
1044	3632	equal
1045	3633	equal
1045	3635	strict
1045	3921	strict
1045	3933	strict
1045	3935	strict
1045	3936	strict
1046	3634	equal
1046	3936	strict
1047	3637	equal
1047	3638	strict
1047	3639	strict
1047	3642	strict
1047	3645	strict
1047	3657	strict
1047	3659	strict
1047	3688	strict
1047	8978	strict
1047	8986	strict
1047	10697	strict
1047	10698	strict
1047	10718	strict
1047	10720	strict
1047	10721	strict
1048	3638	equal
1048	3645	strict
1048	3659	strict
1048	8986	strict
1048	10721	strict
1049	3639	equal
1050	3640	equal
1051	3641	equal
1051	3687	strict
1052	3642	equal
1052	3688	strict
1052	10697	strict
1052	10718	strict
1052	10720	strict
1052	10721	strict
1053	3643	equal
1053	10721	strict
1054	3644	equal
1055	3647	equal
1056	3654	equal
1056	3656	strict
1056	3659	strict
1056	3667	strict
1056	3679	strict
1056	8887	strict
1057	3659	equal
1058	3665	equal
1058	3678	strict
1058	3680	strict
1058	3701	strict
1058	8719	strict
1058	8792	strict
1058	13195	strict
1059	3667	equal
1059	8887	strict
1060	3668	equal
1060	3669	strict
1060	3670	strict
1060	3675	strict
1060	3676	strict
1060	3680	strict
1060	3690	strict
1060	3695	strict
1060	3859	strict
1060	3866	strict
1060	3963	strict
1060	3964	strict
1060	3966	strict
1060	3975	strict
1060	3976	strict
1060	3978	strict
1060	3979	strict
1061	3669	equal
1062	3670	equal
1062	3690	strict
1063	3671	equal
1063	3672	strict
1063	3673	strict
1063	3675	strict
1063	3677	strict
1063	3679	strict
1063	3691	strict
1063	3695	strict
1063	3861	strict
1063	3864	strict
1063	3966	strict
1063	3967	strict
1063	3976	strict
1063	3978	strict
1063	3979	strict
1063	8892	strict
1064	3672	equal
1064	3864	strict
1064	3979	strict
1065	3673	equal
1066	3674	equal
1067	3675	equal
1067	3695	strict
1067	3966	strict
1067	3976	strict
1067	3978	strict
1067	3979	strict
1068	3676	equal
1068	3979	strict
1069	3677	equal
1069	8892	strict
1070	3678	equal
1070	3701	strict
1071	3679	equal
1072	3680	equal
1073	3687	equal
1074	3690	equal
1075	3698	equal
1076	3701	equal
1077	3708	equal
1077	3709	strict
1077	3720	strict
1077	3833	strict
1077	4137	strict
1077	8994	strict
1077	9001	strict
1077	10755	strict
1077	10757	strict
1077	10759	strict
1077	10767	strict
1077	10779	strict
1077	10780	strict
1077	10781	strict
1077	10782	strict
1077	12309	strict
1078	3709	equal
1078	9001	strict
1078	10782	strict
1079	3716	equal
1079	3717	strict
1079	3719	strict
1079	3871	strict
1079	3874	strict
1079	4003	strict
1079	4005	strict
1079	4007	strict
1079	4012	strict
1079	4024	strict
1079	4025	strict
1079	4026	strict
1079	4027	strict
1079	8668	strict
1079	8810	strict
1079	10892	strict
1080	3717	equal
1080	3874	strict
1080	4027	strict
1081	3728	equal
1081	3730	strict
1081	3736	strict
1081	8776	strict
1081	8781	strict
1081	12390	strict
1082	3732	equal
1082	3733	strict
1082	3734	strict
1082	3735	strict
1082	3736	strict
1082	9200	strict
1082	9205	strict
1082	15053	strict
1082	15055	strict
1082	15248	strict
1082	16554	strict
1082	16556	strict
1082	16558	strict
1082	16559	strict
1082	16562	strict
1083	3733	equal
1083	3734	strict
1083	3736	strict
1083	9205	strict
1083	16562	strict
1084	3736	equal
1085	3737	equal
1085	3738	strict
1085	3758	strict
1085	3834	strict
1085	3836	strict
1085	9002	strict
1085	9007	strict
1085	10836	strict
1085	10838	strict
1085	10840	strict
1085	10841	strict
1085	10856	strict
1085	10873	strict
1085	10875	strict
1085	10876	strict
1085	12388	strict
1086	3738	equal
1086	9007	strict
1086	10876	strict
1087	3745	equal
1087	3747	strict
1087	3753	strict
1087	8788	strict
1087	8793	strict
1087	8891	strict
1088	3749	equal
1088	3750	strict
1088	3751	strict
1088	3752	strict
1088	3753	strict
1088	9213	strict
1088	9218	strict
1088	16062	strict
1088	16064	strict
1088	16132	strict
1088	16509	strict
1088	16511	strict
1088	16513	strict
1088	16514	strict
1088	16517	strict
1089	3750	equal
1089	3751	strict
1089	3753	strict
1089	9218	strict
1089	16517	strict
1090	3753	equal
1091	3754	equal
1091	3755	strict
1091	3757	strict
1091	3877	strict
1091	3880	strict
1091	4082	strict
1091	4084	strict
1091	4086	strict
1091	4087	strict
1091	4101	strict
1091	4112	strict
1091	4114	strict
1091	4115	strict
1091	8669	strict
1091	8671	strict
1091	8889	strict
1092	3755	equal
1092	3880	strict
1092	4115	strict
1093	3760	equal
1094	3761	equal
1095	3762	equal
1096	3763	equal
1097	3764	equal
1098	3765	equal
1099	3767	equal
1100	3768	equal
1101	3772	equal
1102	3773	equal
1103	3780	equal
1103	3781	strict
1103	3782	strict
1103	3791	strict
1103	3793	strict
1103	9010	strict
1103	9017	strict
1103	11167	strict
1103	11170	strict
1103	11174	strict
1103	11178	strict
1103	11192	strict
1103	11193	strict
1103	11194	strict
1103	11195	strict
1104	3781	equal
1104	3782	strict
1104	3793	strict
1104	9017	strict
1104	11195	strict
1105	3788	equal
1105	3790	strict
1105	3793	strict
1105	8672	strict
1105	8692	strict
1105	13200	strict
1106	3793	equal
1107	3794	equal
1108	3796	equal
1109	3804	equal
1109	3805	strict
1109	3806	strict
1109	3816	strict
1109	3817	strict
1109	3820	strict
1109	3993	strict
1109	4009	strict
1109	4021	strict
1109	4022	strict
1109	4023	strict
1109	4024	strict
1109	4025	strict
1109	4026	strict
1109	4027	strict
1110	3805	equal
1110	3806	strict
1110	3817	strict
1110	4021	strict
1110	4027	strict
1111	3812	equal
1111	3814	strict
1111	3817	strict
1111	4015	strict
1111	4136	strict
1111	13302	strict
1112	3817	equal
1113	3818	equal
1114	3819	equal
1115	3820	equal
1116	3827	equal
1116	4096	strict
1116	4098	strict
1116	4140	strict
1116	8689	strict
1116	8693	strict
1116	11447	strict
1117	3829	equal
1118	3831	equal
1118	3943	strict
1119	3832	equal
1119	3988	strict
1120	3833	equal
1120	4137	strict
1121	3834	equal
1121	3836	strict
1122	3835	equal
1122	4124	strict
1123	3836	equal
1124	3837	equal
1125	3838	equal
1126	3839	equal
1127	3840	equal
1128	3843	equal
1128	3863	strict
1129	3844	equal
1129	3845	strict
1130	3845	equal
1131	3846	equal
1131	3864	strict
1132	3847	equal
1132	3849	strict
1133	3849	equal
1134	3851	equal
1135	3852	equal
1136	3853	equal
1137	3854	equal
1138	3855	equal
1139	3856	equal
1140	3858	equal
1141	3859	equal
1142	3860	equal
1143	3861	equal
1144	3862	equal
1145	3863	equal
1146	3864	equal
1147	3866	equal
1148	3867	equal
1148	3874	strict
1149	3868	equal
1149	3870	strict
1150	3870	equal
1151	3871	equal
1152	3872	equal
1153	3874	equal
1154	3875	equal
1154	3880	strict
1155	3877	equal
1156	3878	equal
1157	3880	equal
1158	3882	equal
1159	3883	equal
1160	3884	equal
1160	3893	strict
1160	3992	strict
1160	3994	strict
1160	4013	strict
1160	4027	strict
1161	3885	equal
1161	3896	strict
1161	4030	strict
1161	4031	strict
1161	4113	strict
1161	4115	strict
1162	3887	equal
1162	4027	strict
1163	3888	equal
1163	4115	strict
1164	3889	equal
1164	4027	strict
1165	3890	equal
1165	4115	strict
1166	3891	equal
1166	4102	strict
1167	3894	equal
1167	4019	strict
1168	3897	equal
1168	3899	strict
1168	3920	strict
1168	3924	strict
1168	3934	strict
1168	3936	strict
1169	3898	equal
1169	3900	strict
1169	3903	strict
1169	3904	strict
1169	3977	strict
1169	3979	strict
1170	3901	equal
1171	3903	equal
1171	3904	strict
1171	3977	strict
1171	3979	strict
1172	3906	equal
1172	3936	strict
1173	3907	equal
1173	3979	strict
1174	3913	equal
1174	3914	strict
1174	3915	strict
1174	3917	strict
1174	3919	strict
1174	3921	strict
1174	3923	strict
1174	3931	strict
1174	3932	strict
1174	3933	strict
1174	3935	strict
1174	3936	strict
1174	3937	strict
1174	8829	strict
1174	8833	strict
1174	13495	strict
1175	3914	equal
1175	3936	strict
1175	3937	strict
1176	3915	equal
1177	3917	equal
1177	3921	strict
1177	3932	strict
1177	3933	strict
1177	3935	strict
1177	3936	strict
1178	3918	equal
1178	3936	strict
1179	3919	equal
1180	3920	equal
1180	3924	strict
1180	3934	strict
1180	3936	strict
1181	3921	equal
1181	3933	strict
1181	3935	strict
1181	3936	strict
1182	3922	equal
1182	3936	strict
1183	3923	equal
1183	3936	strict
1184	3925	equal
1184	3937	strict
1185	3929	equal
1185	3930	strict
1186	3930	equal
1187	3937	equal
1188	3938	equal
1188	3939	strict
1188	3940	strict
1188	3942	strict
1188	3990	strict
1188	9247	strict
1188	9254	strict
1188	15435	strict
1188	15440	strict
1188	15442	strict
1188	15511	strict
1188	16572	strict
1188	16573	strict
1188	16576	strict
1188	16577	strict
1188	16580	strict
1189	3939	equal
1189	9254	strict
1189	16580	strict
1190	3940	equal
1190	3990	strict
1191	3941	equal
1192	3943	equal
1193	3944	equal
1193	3945	strict
1193	3946	strict
1193	3955	strict
1193	3957	strict
1193	9225	strict
1193	9230	strict
1193	13153	strict
1193	13155	strict
1193	13157	strict
1193	13158	strict
1193	13161	strict
1193	13179	strict
1193	13181	strict
1193	13182	strict
1194	3945	equal
1194	3946	strict
1194	3957	strict
1194	9230	strict
1194	13182	strict
1195	3952	equal
1195	3954	strict
1195	3957	strict
1195	8800	strict
1195	8802	strict
1195	8858	strict
1196	3957	equal
1197	3958	equal
1197	3959	strict
1197	3960	strict
1197	3963	strict
1197	3965	strict
1197	3966	strict
1197	3968	strict
1197	3974	strict
1197	3975	strict
1197	3976	strict
1197	3978	strict
1197	3979	strict
1197	3980	strict
1197	8838	strict
1197	8842	strict
1197	8876	strict
1198	3959	equal
1198	3979	strict
1198	3980	strict
1199	3960	equal
1200	3962	equal
1201	3963	equal
1201	3966	strict
1201	3975	strict
1201	3976	strict
1201	3978	strict
1201	3979	strict
1202	3964	equal
1202	3979	strict
1203	3965	equal
1204	3966	equal
1204	3976	strict
1204	3978	strict
1204	3979	strict
1205	3967	equal
1205	3979	strict
1206	3968	equal
1206	3979	strict
1207	3970	equal
1207	3980	strict
1208	3980	equal
1209	3981	equal
1209	3982	strict
1209	3985	strict
1209	3987	strict
1209	3989	strict
1209	9265	strict
1209	9269	strict
1209	16385	strict
1209	16390	strict
1209	16392	strict
1209	16404	strict
1209	16527	strict
1209	16529	strict
1209	16531	strict
1209	16532	strict
1209	16535	strict
1210	3982	equal
1210	9269	strict
1210	16535	strict
1211	3983	equal
1211	3984	strict
1212	3984	equal
1213	3985	equal
1213	3989	strict
1214	3986	equal
1215	3988	equal
1216	3989	equal
1217	3990	equal
1218	3991	equal
1219	3992	equal
1219	3994	strict
1219	4013	strict
1219	4027	strict
1220	3993	equal
1220	4027	strict
1221	4000	equal
1221	4001	strict
1221	4002	strict
1221	4003	strict
1221	4004	strict
1221	4007	strict
1221	4011	strict
1221	4022	strict
1221	4023	strict
1221	4024	strict
1221	4025	strict
1221	4026	strict
1221	4027	strict
1221	4029	strict
1221	4073	strict
1221	4075	strict
1221	4144	strict
1222	4001	equal
1223	4002	equal
1224	4003	equal
1224	4007	strict
1224	4024	strict
1224	4025	strict
1224	4026	strict
1224	4027	strict
1225	4004	equal
1225	4027	strict
1226	4005	equal
1227	4008	equal
1228	4009	equal
1229	4010	equal
1229	4021	strict
1230	4011	equal
1230	4027	strict
1231	4012	equal
1231	4027	strict
1232	4015	equal
1232	13302	strict
1233	4016	equal
1233	4017	strict
1234	4017	equal
1235	4018	equal
1236	4019	equal
1237	4021	equal
1238	4022	equal
1238	4023	strict
1238	4024	strict
1238	4025	strict
1238	4026	strict
1238	4027	strict
1239	4024	equal
1239	4025	strict
1239	4026	strict
1239	4027	strict
1240	4029	equal
1241	4030	equal
1241	4031	strict
1241	4113	strict
1241	4115	strict
1242	4038	equal
1242	4054	strict
1242	4069	strict
1242	4095	strict
1242	8855	strict
1242	8859	strict
1242	15669	strict
1243	4045	equal
1243	4047	strict
1243	4053	strict
1243	4068	strict
1243	4070	strict
1243	8893	strict
1244	4049	equal
1244	4050	strict
1244	4051	strict
1244	4052	strict
1244	4053	strict
1244	4079	strict
1244	4142	strict
1244	4145	strict
1244	9292	strict
1244	9329	strict
1244	16581	strict
1244	16583	strict
1244	16585	strict
1244	16586	strict
1244	16589	strict
1245	4050	equal
1245	4051	strict
1245	4053	strict
1245	9292	strict
1245	16589	strict
1246	4053	equal
1247	4054	equal
1247	4095	strict
1248	4055	equal
1249	4056	equal
1249	4057	strict
1249	4058	strict
1249	4059	strict
1249	4064	strict
1249	4066	strict
1249	4070	strict
1249	4086	strict
1249	4088	strict
1249	4110	strict
1249	4111	strict
1249	4112	strict
1249	4114	strict
1249	4115	strict
1249	4116	strict
1249	8888	strict
1250	4057	equal
1250	4115	strict
1250	4116	strict
1251	4058	equal
1252	4059	equal
1252	8888	strict
1253	4060	equal
1253	4061	strict
1253	4062	strict
1253	4064	strict
1253	4065	strict
1253	4067	strict
1253	4069	strict
1253	4082	strict
1253	4083	strict
1253	4086	strict
1253	4101	strict
1253	4105	strict
1253	4111	strict
1253	4112	strict
1253	4114	strict
1253	4115	strict
1253	4134	strict
1254	4061	equal
1255	4062	equal
1256	4063	equal
1257	4064	equal
1257	4086	strict
1257	4111	strict
1257	4112	strict
1257	4114	strict
1257	4115	strict
1258	4065	equal
1258	4115	strict
1259	4066	equal
1260	4067	equal
1260	4134	strict
1261	4068	equal
1261	8893	strict
1262	4069	equal
1263	4070	equal
1264	4073	equal
1264	4075	strict
1265	4075	equal
1266	4079	equal
1267	4080	equal
1268	4082	equal
1268	4086	strict
1268	4101	strict
1268	4112	strict
1268	4114	strict
1268	4115	strict
1269	4083	equal
1269	4115	strict
1270	4084	equal
1271	4085	equal
1272	4086	equal
1272	4112	strict
