x,X1,X2,X3,Z
0.0,1.3493711499359813,0.6501103596746969,0.9352215779975147,1.1168839736680647
0.01227184630308513,1.3493486021672696,0.6501281629552415,0.935226545228181,1.116877756733203
0.02454369260617026,1.3492809625556683,0.6501815738009588,0.9352414462342312,1.1168591063543165
0.03681553890925539,1.3491682421842381,0.6502705952230976,0.9352662789577313,1.1168280238086943
0.04908738521234052,1.349010459522956,0.6503952322370642,0.9353010399684989,1.11678451122581
0.06135923151542565,1.3488076404260294,0.6505554918574081,0.9353457244636634,1.1167285715882924
0.07363107781851078,1.348559818128135,0.6507513830907986,0.9354003262670564,1.1166602087333006
0.0859029241215959,1.3482670332395792,0.6509829169269878,0.9354648378284252,1.1165794273542844
0.09817477042468103,1.3479293337403822,0.6512501063277569,0.9355392502224764,1.1164862330031309
0.11044661672776616,1.347546774973287,0.6515529662138364,0.9356235531477558,1.1163806320927032
0.1227184630308513,1.3471194196356804,0.651891513449799,0.9357177349253556,1.116262631899767
0.1349903093339364,1.3466473377704413,0.6522657668269124,0.9358217824974644,1.116132240568298
0.14726215563702155,1.346130606755697,0.6526757470439449,0.9359356814257542,1.1159894671131778
0.1595340019401067,1.3455693112934977,0.6531214766859152,0.9360594158896156,1.1158343214242696
0.1718058482431918,1.3449635433973988,0.6536029802007741,0.9361929686842394,1.1156668142708723
0.18407769454627693,1.344313402378959,0.6541202838740049,0.9363363212185533,1.1154869573065556
0.19634954084936207,1.3436189948331323,0.6546734158011361,0.9364894535130149,1.1152947630743681
0.2086213871524472,1.342880434622574,0.6552624058581423,0.9366523441972738,1.115090245012417
0.22089323345553233,1.3420978428608383,0.6558872856697282,0.9368249705076995,1.1148734174598158
0.23316507975861744,1.3412713478944749,0.6565480885754786,0.937007308284787,1.1146442956630056
0.2454369260617026,1.3404010852840178,0.6572448495938513,0.9371993319704461,1.1144028957824312
0.25770877236478773,1.3394871977838603,0.6579776053840038,0.937401014605183,1.1141492348995767
0.2699806186678728,1.3385298353210164,0.6587463942054328,0.9376123278251732,1.113883331024364
0.28225246497095796,1.3375291549727615,0.6595512558754082,0.9378332418592503,1.1136052031028938
0.2945243112740431,1.3364853209431455,0.6603922317241792,0.9380637255257995,1.1133148710255403
0.30679615757712825,1.3353985045383847,0.6612693645479375,0.9383037462295772,1.1130123556353866
0.3190680038802134,1.3342688841411123,0.6621826985595154,0.9385532699584672,1.1126976787369933
0.3313398501832985,1.3330966451834938,0.6631322793367913,0.9388122612801703,1.1123708631055094
0.3436116964863836,1.331881980119201,0.6641181537687911,0.9390806833388505,1.1120319324961039
0.35588354278946877,1.3306250883942363,0.6651403699994555,0.9393584978517419,1.1116809116537225
0.36815538909255385,1.3293261764166042,0.66619897736905,0.9396456651057273,1.1113178263231582
0.380427235395639,1.3279854575248247,0.6672940263532,0.939942143953899,1.110942703259438
0.39269908169872414,1.3266031519552839,0.6684255684995207,0.9402478918121165,1.1105555702385081
0.4049709280018093,1.3251794868084152,0.66959365636182,0.9405628646555708,1.1101564560682244
0.4172427743048944,1.3237146960137085,0.6707983434318519,0.9408870170153631,1.1097453905996233
0.4295146206079795,1.3222090202935393,0.6720396840685936,0.9412203019751213,1.1093224047384918
0.44178646691106466,1.3206627071258117,0.6733177334250188,0.9415626711676537,1.1088875304572001
0.4540583132141498,1.3190760107054165,0.6746325473723483,0.9419140747716661,1.108440800806816
0.4663301595172349,1.3174491919044904,0.6759841824217472,0.9422744615085461,1.1079822499294727
0.47860200582032003,1.3157825182314749,0.6773726956434455,0.9426437786392307,1.1075119130709958
0.4908738521234052,1.3140762637889762,0.6787981445832576,0.9430219719611785,1.1070298265937724
0.5031456984264903,1.3123307092304062,0.6802605871764764,0.9434089858054504,1.1065360279898624
0.5154175447295755,1.3105461417154145,0.6817600816591143,0.9438047630339205,1.1060305558943284
0.5276893910326605,1.3087228548640972,0.6832966864764692,0.9442092450366295,1.1055134500987989
0.5399612373357456,1.3068611487099828,0.6848704601889911,0.9446223717293023,1.1049847515652254
0.5522330836388308,1.3049613296517877,0.6864814613754252,0.9450440815510311,1.1044445024398513
0.5645049299419159,1.3030237104039362,0.6881297485332077,0.9454743114621594,1.1038927460673658
0.5767767762450011,1.3010486099458463,0.6898153799760947,0.9459129969423665,1.1033295270052361
0.5890486225480862,1.2990363534699656,0.6915384137289986,0.9463600719889799,1.1027548910382112
0.6013204688511713,1.2969872723285731,0.6932989074200131,0.9468154691155253,1.1021688851929823
0.6135923151542565,1.2949017039793178,0.6950969181696077,0.9472791193505373,1.1015715577529916
0.6258641614573416,1.2927799919295133,0.6969325024769708,0.9477509522366444,1.1009629582733722
0.6381360077604268,1.290622485679171,0.698805716103483,0.9482308958299445,1.1003431375960155
0.6504078540635119,1.288429540662777,0.7007166139533061,0.9487188766996943,1.0997121478647511
0.662679700366597,1.2862015181898063,0.7026652499510708,0.9492148199283238,1.0990700425406192
0.6749515466696822,1.2839387853839752,0.7046516769166487,0.9497186491117989,1.0984168764172366
0.6872233929727672,1.2816417151212227,0.7066759464369959,0.9502302863603471,1.09775270563623
0.6994952392758523,1.2793106859664298,0.7087381087350602,0.9507496522995673,1.0970775877027332
0.7117670855789375,1.2769460821088712,0.7108382125357338,0.9512766660719384,1.0963915815009293
0.7240389318820226,1.274548293296395,0.7129763049288601,0.9518112453387485,1.0956947473096266
0.7363107781851077,1.2721177147683356,0.7151524312292677,0.9523533062824633,1.0949871468178476
0.7485826244881929,1.2696547471871593,0.7173666348338498,0.952902763609549,1.0942688431404293
0.760854470791278,1.2671597965688401,0.7196189570756699,0.9534595305537699,1.0935399008336075
0.7731263170943632,1.2646332742119708,0.7219094370751066,0.9540235188799823,1.0928003859105775
0.7853981633974483,1.2620755966256132,0.7242381115880369,0.9545946388884385,1.0920503658570098
0.7976700097005334,1.259487185455876,0.7266050148510607,0.9551727994196209,1.0912899096465147
0.8099418560036186,1.2568684674112487,0.729010178423782,0.9557579078596267,1.0905190877560302
0.8222137023067037,1.2542198741866675,0.731453631028153,0.9563498701461197,1.0897379721811191
0.8344855486097889,1.2515418423863387,0.7339353983848957,0.9569485907748652,1.088946636451167
0.8467573949128739,1.2488348134453116,0.7364555030470253,0.9575539728068722,1.0881451556444515
0.859029241215959,1.2460992335498149,0.7390139642304856,0.9581659178761542,1.0873336064030783
0.8713010875190442,1.2433355535563535,0.7416107976419277,0.9587843261981276,1.0865120669477575
0.8835729338221293,1.2405442289095847,0.7442460153036597,0.9594090965786718,1.0856806170924076
0.8958447801252144,1.2377257195589713,0.7469196253757937,0.9600401264238538,1.0848393382585684
0.9081166264282996,1.2348804898742238,0.7496316319756291,0.9606773117503509,1.0839883134896058
0.9203884727313847,1.2320090085595428,0.7523820349943104,0.9613205471965757,1.0831276274646915
0.9326603190344698,1.2291117485666676,0.7551708299108,0.9619697260345224,1.0822573665125321
0.944932165337555,1.226189187006747,0.7579980076032143,0.9626247401823531,1.0813776186248418
0.9572040116406401,1.2232418050610383,0.7608635541575761,0.9632854802177381,1.0804884734695286
0.9694758579437253,1.22027008789045,0.7637674506740348,0.963951835391958,1.079590022403581
0.9817477042468103,1.2172745245439454,0.7667096730706165,0.9646236936447944,1.0786823584856378
0.9940195505498954,1.2142556078658107,0.7696901918845701,0.9653009416202125,1.0777655764882157
1.0062913968529805,1.211213834401814,0.7727089720713732,0.965983464682852,1.0768397729095833
1.0185632431560658,1.2081497043042688,0.7757659728014809,0.966671146935338,1.075905045985254
1.030835089459151,1.2050637212360098,0.7788611472548863,0.9673638712364266,1.0749614956990878
1.043106935762236,1.2019563922733136,0.7819944424135864,0.9680615192199913,1.0740092237939738
1.055378782065321,1.1988282278077718,0.7851657988520346,0.9687639713148642,1.0730483337820833
1.0676506283684062,1.1956797414471398,0.7883751505256803,0.9694711067655398,1.0720789309546601
1.0799224746714913,1.1925114499151874,0.7916224245576935,0.9701828036537503,1.0711011223913471
1.0921943209745766,1.1893238729505649,0.7949075410239796,0.970898938920921,1.0701150169690137
1.1044661672776617,1.18611753320471,0.7982304127365955,0.971619388391511,1.0691207253700723
1.1167380135807468,1.182892956138825,0.8015909450256843,0.9723440267972467,1.068118360090262
1.1290098598838318,1.1796506699199436,0.8049890355200534,0.9730727278022541,1.0671080354458833
