x,X1,X2,X3,X4,X5,X6,X7,X8,Z
0.0,1.4968048676246142,0.5559888971543676,0.5563029187050185,0.5566179378143546,0.5569339588926223,0.5572509863617214,0.5575690246549055,0.9119968997686618,1.1606441557494338
0.01227184630308513,1.4967738370290105,0.5560085176802174,0.5563225653666981,0.5566376106580829,0.5569536579638453,0.557270711705088,0.557588776314244,0.9120035255826134,1.1606363819634213
0.02454369260617026,1.4966807502615989,0.5560673817145936,0.5563815078073555,0.5566966316435613,0.5570127576303624,0.5573298901864687,0.5576480337418485,0.9120234022816873,1.1606130608969973
0.03681553890925539,1.4965256223800263,0.5561654966271603,0.5564797533930156,0.5567950081328231,0.5571112652498573,0.5574285291588309,0.5577468042855969,0.91205652763724,1.1605741934253486
0.04908738521234052,1.4963084784785592,0.556302874697958,0.5566173143976069,0.5569327523930983,0.5572491930822608,0.5575666408741974,0.5578851001889819,0.9121028979338615,1.1605197810082806
0.06135923151542565,1.4960293536853588,0.5564795331133024,0.5567942079987908,0.5571098815925702,0.5574265582854402,0.557744242479261,0.5580629385866475,0.9121625079678689,1.1604498256919626
0.07363107781851078,1.4956882931586661,0.5566954939600316,0.557010456272111,0.5573264177944272,0.5576433829091453,0.5579613560092311,0.5582803414981375,0.9122353510452021,1.1603643301113642
0.0859029241215959,1.4952853520818956,0.5569507842180942,0.5572660861834561,0.5575823879491971,0.5578996938872175,0.5582180083799083,0.5585373358198338,0.9123214189787175,1.1602632974933897
0.09817477042468103,1.494820595657625,0.5572454357514646,0.5575611295798223,0.5578778238853545,0.5581955230280351,0.5585142313779718,0.5588339533150805,0.9124207020848927,1.1601467316607113
0.11044661672776616,1.4942940991004914,0.5575794852973771,0.5578956231783618,0.5582127622981828,0.5585309070031915,0.5588500616494664,0.5591702306024788,0.9125331891799292,1.1600146370362923
0.1227184630308513,1.4937059476289738,0.5579529744538505,0.5582696085536994,0.558587244736879,0.558905887334381,0.5592255406864669,0.5595462091423281,0.9126588675752754,1.1598670186486082
0.1349903093339364,1.4930562364560693,0.5583659496654955,0.5586831321235013,0.5590013175898768,0.5593205103784734,0.5596407148119057,0.5599619352212011,0.9127977230725591,1.1597038821375583
0.14726215563702155,1.4923450707788473,0.5588184622075741,0.5591362451322629,0.5594550320683659,0.559774827310762,0.5600956351625364,0.5604174599346194,0.912949739957943,1.1595252337610709
0.1595340019401067,1.491572565766882,0.5593105681682906,0.5596290036333049,0.5599484441879817,0.5602688941063428,0.5605903576700066,0.5609128391678168,0.9131149009959055,1.1593310804023995
0.1718058482431918,1.4907388465495501,0.5598423284292827,0.5601614684689364,0.5604816147486409,0.5608027715196158,0.5611249430400147,0.5614481335745445,0.9132931874224528,1.1591214295781085
0.18407769454627693,1.4898440482021875,0.5604138086442861,0.5607337052487625,0.5610546093124845,0.5613765250618595,0.5616994567295146,0.5620234085539025,0.913484578937772,1.1588962894467443
0.19634954084936207,1.4888883157310995,0.5610250792159397,0.5613457843261026,0.5616674981799045,0.5619902249768614,0.5623139689219393,0.5626387342251514,0.9136890536983245,1.158655668818198
0.2086213871524472,1.487871804057407,0.5616762152706898,0.5619977807724786,0.5623203563636087,0.5626439462145503,0.5629685545004026,0.5632941854004728,0.9139065883084018,1.1583995771637474
0.22089323345553233,1.486794677999725,0.5623672966317642,0.5626897743501401,0.5630132635606909,0.5633377684026101,0.5636632930188407,0.5639898415556394,0.9141371578111344,1.1581280246267847
0.23316507975861744,1.4856571122556617,0.5630984077901706,0.5634218494825813,0.5637463041226629,0.5640717758160156,0.5643982686710506,0.5647257867985432,0.914380735678978,1.1578410220342237
0.2454369260617026,1.4844592913821233,0.5638696378736757,0.5641940952230109,0.5645195670234062,0.5648460573444586,0.5651735702575836,0.5655021098355523,0.9146372938036804,1.1575385809085847
