time,amplitude,minimum_concentration
0.0,0.34828336014931727,0.49876680444119426
127.77777777777777,0.34819310006278364,0.5658276750080131
255.55555555555554,0.34865256492841673,0.5658075565339536
383.3333333333333,0.34909962889683877,0.5653398446651217
511.1111111111111,0.3495314854245337,0.5648836709704368
638.8888888888889,0.34994855441852013,0.5644432575024728
766.6666666666666,0.3503512801953713,0.5640181663099135
894.4444444444443,0.3507400986387702,0.5636079180227538
1022.2222222222222,0.3511154334021222,0.5632120492947345
1150.0,0.3514777041803385,0.56283010113874
1277.7777777777778,0.3518273203372288,0.5624616272069459
1405.5555555555554,0.35216467789414463,0.5621061965602561
1533.3333333333333,0.3524901696840522,0.5617633818783183
1661.111111111111,0.35280417196219926,0.5614327750949357
1788.8888888888887,0.3531070568371444,0.5611139728679382
1916.6666666666665,0.353399184495727,0.5608065857578927
2044.4444444444443,0.3536809063192283,0.5605102339163966
2172.222222222222,0.35395256399255187,0.5602245488006259
2300.0,0.35421448984538156,0.5599491726070014
2427.777777777778,0.3544670084480728,0.5596837555537117
2555.5555555555557,0.3547104335899098,0.5594279608080986
2683.333333333333,0.35494507166325934,0.5591814592725559
2811.111111111111,0.355171220036885,0.5589439320048115
2938.8888888888887,0.35538916658318853,0.5587150709060723
3066.6666666666665,0.35559919240634624,0.5584945748705422
3194.4444444444443,0.3558015689708142,0.5582821538042102
3322.222222222222,0.3559965600819646,0.5580775259868601
3450.0,0.35618442144746393,0.5578804185674494
3577.7777777777774,0.3563654006734197,0.5576905674925494
3705.555555555555,0.35653973760484897,0.5575077171740055
3833.333333333333,0.35670766539363197,0.5573316195806708
3961.111111111111,0.3568694095836903,0.5571620348821852
4088.8888888888887,0.35702518777394976,0.5569987316409981
4216.666666666666,0.35717521078039854,0.55684148583228
4344.444444444444,0.35731968340638304,0.5566900802843515
4472.222222222222,0.3574588035248208,0.5565443051995144
4600.0,0.3575927619381691,0.5564039581584831
4727.777777777777,0.35772174340258794,0.556268843351848
4855.555555555556,0.3578459268839077,0.5561387714383841
4983.333333333333,0.3579654852674012,0.5560135595123926
5111.111111111111,0.3580805854663964,0.5558930309259509
5238.888888888889,0.3581913888995647,0.5557770149770422
5366.666666666666,0.3582980513365851,0.5556653472012707
5494.444444444444,0.358400723342938,0.5555578686076851
5622.222222222222,0.3584995504551817,0.5554544254740762
5750.0,0.3585946732018349,0.5553548694627725
5877.777777777777,0.3586862268411831,0.5552590580217742
6005.555555555556,0.3587743421683573,0.5551668532639198
6133.333333333333,0.3588591456240132,0.5550781218628383
6261.11111111111,0.3589407591690526,0.5549927352895206
6388.888888888889,0.3590192997841272,0.5549105704762924
6516.666666666666,0.35909488089911645,0.5548315079848143
6644.444444444444,0.35916761216180326,0.5547554323369649
6772.222222222222,0.3592375992402347,0.5546822323018559
6900.0,0.35930494415667313,0.5546118004905499
7027.777777777777,0.35936974400034893,0.554544035068207
7155.555555555555,0.35943209342689303,0.554478836518706
7283.333333333333,0.35949208412234906,0.5544161083752229
7411.11111111111,0.3595498042616518,0.5543557579580438
7538.888888888889,0.3596053389940287,0.5542976957706354
7666.666666666666,0.3596587686115365,0.5542418376715448
7794.444444444444,0.35971017187939697,0.554188100959381
7922.222222222222,0.35975962528692895,0.5541364052683291
8050.0,0.3598072021963219,0.5540866735841269
8177.777777777777,0.3598529734496532,0.5540388315404509
8305.555555555555,0.3598970054496173,0.5539928095881309
8433.333333333332,0.3599393635640354,0.5539485391629455
8561.111111111111,0.3599801113844014,0.5539059535271064
8688.888888888889,0.3600193097793639,0.5538649888418992
8816.666666666666,0.36005701751374547,0.5538255834755247
8944.444444444443,0.3600932895491618,0.5537876799063157
9072.222222222223,0.3601281800294063,0.5537512213918218
9200.0,0.36016174167277387,0.5537161526523027
9327.777777777777,0.36019402489428426,0.5536824208559933
9455.555555555555,0.36022507836086143,0.5536499750033775
9583.333333333332,0.3602549475163187,0.553618767555161
9711.111111111111,0.3602836771510293,0.5535887516045717
9838.888888888889,0.36031131091822755,0.5535598814132908
