time,amplitude,minimum_concentration
0.0,0.2437375657800433,0.6485794355816836
472.22222222222223,0.2440738899640486,0.6824037228627245
944.4444444444445,0.24452479613698833,0.6818836675276357
1416.6666666666667,0.24496317238885343,0.6813729759947345
1888.888888888889,0.2453892742556166,0.6808767823380566
2361.1111111111113,0.24580337413635303,0.6803947524956108
2833.3333333333335,0.24620574256786906,0.6799265560792381
3305.5555555555557,0.2465966481385519,0.6794718654646152
3777.777777777778,0.24697635712592508,0.6790303565364482
4250.0,0.24734513356746732,0.6786017085230358
4722.222222222223,0.24770323776532224,0.6781856060604463
5194.444444444444,0.24805092779381668,0.6777817369829505
5666.666666666667,0.24838845878955584,0.6773897934163766
6138.888888888889,0.24871608139073847,0.677009473156402
6611.111111111111,0.2490340445425458,0.6766404770350988
7083.333333333333,0.24934259186146138,0.6762825123114607
7555.555555555556,0.24964196439784242,0.6759352901046443
8027.777777777778,0.24993239917611895,0.6755985267485701
8500.0,0.2502141285873829,0.675271944355564
8972.222222222223,0.2504873822518165,0.6749552690801651
9444.444444444445,0.25075238449773857,0.6746482333693706
9916.666666666666,0.25100935622280063,0.6743505743556046
10388.888888888889,0.2512585142651132,0.6740620342777978
10861.111111111111,0.2515000710779037,0.6737823608735374
11333.333333333334,0.2517342346981477,0.673511307389058
11805.555555555557,0.2519612093737152,0.6732486318943947
12277.777777777777,0.25218119473487977,0.6729940981315014
12750.0,0.2523943860359007,0.672747475242464
13222.222222222223,0.2526009749778426,0.6725085368841803
13694.444444444445,0.25280114838161033,0.6722770626033214
14166.666666666666,0.2529950889333265,0.6720528370317782
14638.888888888889,0.2531829756611444,0.6718356493567567
15111.111111111111,0.2533649828974531,0.6716252944051309
15583.333333333334,0.25354128098456735,0.6714215718743332
16055.555555555557,0.25371203646863705,0.6712242861326363
16527.777777777777,0.2538774115201492,0.6710332467680633
17000.0,0.2540375644353361,0.6708482680564742
17472.222222222223,0.25419264980308487,0.6706691687728498
17944.444444444445,0.2543428177408408,0.6704957731248496
18416.666666666668,0.2544882149799227,0.6703279093214423
18888.88888888889,0.25462898534659845,0.6701654088846923
19361.111111111113,0.25476526704539204,0.6700081104338812
19833.333333333332,0.25489719496911933,0.6698558564678248
20305.555555555555,0.2550249020858742,0.6697084914262328
20777.777777777777,0.25514851693600427,0.6695658651845509
21250.0,0.2552681631974952,0.6694278336607877
21722.222222222223,0.25538396143175773,0.6692942563803903
22194.444444444445,0.2554960329743129,0.6691649914797274
22666.666666666668,0.25560449062708407,0.6690399078007967
23138.88888888889,0.255709445321447,0.6689188762330643
23611.111111111113,0.25581100574467414,0.668801770250653
24083.333333333332,0.25590927954774223,0.6686884643920377
24555.555555555555,0.2560043672918533,0.6685788418797509
25027.777777777777,0.25609636768968513,0.6684727880230562
25500.0,0.2561853785903833,0.6683701890111717
25972.222222222223,0.2562714943993061,0.6682709351255898
26444.444444444445,0.25635480562469265,0.6681749213044543
26916.666666666668,0.2564354007358011,0.6680820448310272
27388.88888888889,0.25651336528574403,0.6679922065109948
27861.111111111113,0.25658878270642216,0.6679053094874245
28333.333333333332,0.25666173380340473,0.6678212600232865
28805.555555555555,0.25673229697397687,0.667739967189499
29277.777777777777,0.2568005482729515,0.6676613427833741
29750.0,0.2568665615221801,0.6675853014058387
30222.222222222223,0.2569304083122935,0.6675117601470815
30694.444444444445,0.25699215807001896,0.6674406385104628
31166.666666666668,0.25705187816212866,0.667371858469531
31638.88888888889,0.2571096339461614,0.667305344331635
32111.111111111113,0.25716548858953825,0.6672410230094381
32583.333333333332,0.25721950281185024,0.6671788244018956
33055.555555555555,0.2572717364713599,0.6671186791476139
33527.77777777778,0.25732224722390035,0.6670605205494297
34000.0,0.2573710909872017,0.6670042839266341
34472.222222222226,0.2574183220024485,0.6669499065410571
34944.444444444445,0.25746399162697464,0.6668973291621979
35416.666666666664,0.25750815106145714,0.6668464925499907
35888.88888888889,0.2575508495656426,0.6667973397652306
36361.11111111111,0.2575921348213676,0.6667498157062447
36833.333333333336,0.2576320530611814,0.6667038669483473
37305.555555555555,0.2576706485076081,0.666659442462466
37777.77777777778,0.25770796407581226,0.6666164927249457
38250.0,0.2577440419813594,0.6665749689482015
38722.222222222226,0.2577789228104818,0.6665348242692294
39194.444444444445,0.2578126459062631,0.6664960132624176
