x,X1,X2,X3,X4,X5,Z
0.0,1.7945468356362662,0.4251311159581827,0.42564814009817104,0.42616897459890013,0.8729241852866074,1.2428114189003137
0.01227184630308513,1.7945010098460692,0.42515076702258764,0.425667862578384,0.4261887691173137,0.8729331656076234,1.242801746287221
0.02454369260617026,1.7943635394137114,0.42520972463323464,0.4257270344600297,0.4262481571370825,0.8729601060526788,1.242772728311099
0.03681553890925539,1.7941344451536694,0.4253080020427196,0.425825669066408,0.4263471520520537,0.8730050050671032,1.2427243645619404
0.04908738521234052,1.7938137617560066,0.4254456213396944,0.42596378860395523,0.42648577618617983,0.8730678600574597,1.2426566543581432
0.06135923151542565,1.7934015377852712,0.42562261345034896,0.42614142416363787,0.4266640607948211,0.8731486673880706,1.2425695967491373
0.07363107781851078,1.7928978356789487,0.4258390181404712,0.42635861572289213,0.426882046066556,0.8732474223761493,1.2424631905190455
0.0859029241215959,1.7923027317454656,0.42609488401807294,0.426615412148093,0.4271397811254804,0.8733641192855425,1.2423374341914124
0.09817477042468103,1.7916163161617291,0.42639026853656153,0.42691187119753266,0.4274373240339813,0.873498751319087,1.2421923260349719
0.11044661672776616,1.7908386929702018,0.4267252379984365,0.427248059524888,0.42777474179595704,0.8736513106095747,1.2420278640704803
0.1227184630308513,1.7899699800755007,0.42709986755948554,0.42762405268314657,0.4281521103604581,0.873821788209327,1.2418440460786022
0.1349903093339364,1.7890103092404985,0.4275142412334482,0.4280399351289655,0.428569514625716,0.8740101740783901,1.2416408696088548
0.14726215563702155,1.787959826081929,0.427968451897114,0.4284958002274218,0.4290270484435234,0.8742164570713385,1.241418331989626
0.1595340019401067,1.7868186900654677,0.4284626012958177,0.42899175025711667,0.4295248146239227,0.8744406249226954,1.2411764303392492
0.1718058482431918,1.7855870745002766,0.4289968000492834,0.4295278964155903,0.4300629249401581,0.874682664230974,1.2409151615781602
0.18407769454627693,1.7842651665329954,0.42957116765777986,0.4301043588249969,0.43064150013384156,0.8749425604413325,1.2406345224421254
0.19634954084936207,1.782853167141158,0.4301858325085256,0.43072126653798687,0.4312606699202758,0.8752202978268561,1.240334509496555
0.2086213871524472,1.781351291126008,0.43084093188229533,0.4313787575437399,0.43192057299387393,0.8755158594684603,1.2400151191519002
0.22089323345553233,1.7797597671046985,0.43153661196016324,0.4320769787740833,0.43262135703361354,0.8758292272334197,1.2396763476801522
0.23316507975861744,1.778078837501841,0.4322730278303194,0.4328160861096309,0.43336317870845226,0.8761603817525289,1.2393181912324236
0.2454369260617026,1.776308758540389,0.4330503434948914,0.4335962443858693,0.43414620368263146,0.8765093023958956,1.2389406458576513
0.25770877236478773,1.7744498002318132,0.4338687318766938,0.43441762739911505,0.4349706066207903,0.8768759672473715,1.238543707522402
0.2699806186678728,1.7725022463655522,0.43472837482582743,0.4352804179122607,0.43583657119280006,0.8772603530776254,1.2381273721317978
0.28225246497095796,1.7704663944976968,0.43562946312604833,0.43618480766022105,0.43674429007823407,0.8776624353158605,1.2376916355515646
0.2945243112740431,1.768342555938883,0.43657219650080925,0.43713099735498995,0.43769396497037405,0.8780821880201871,1.2372364936312161
0.30679615757712825,1.7661310557413483,0.43755678361888783,0.438119196690208,0.43868580657965206,0.8785195838466517,1.2367619422283735
