# feasible_labeled_k5=12087822 distinct_triangle_count_vectors=105930
9992687749997,3,6,2,5,6,2,5,0,4,4
10052677777134,4,6,2,2,6,2,2,0,4,4
10052680136411,2,4,4,2,6,2,4,0,2,6
10052694816497,5,6,2,2,6,2,2,0,4,4
10052696913757,2,4,4,2,6,2,5,0,2,6
10052711847659,2,4,4,4,6,2,2,0,2,6
10052711855858,6,6,2,2,6,2,2,0,4,4
10052713691038,2,4,4,2,6,2,6,0,2,6
10052745935214,4,6,2,2,6,2,3,0,4,4
10052797053678,4,6,2,2,6,2,4,0,4,4
10052814093166,4,6,2,2,6,2,5,0,4,4
10052831132590,4,6,2,2,6,2,6,0,4,4
10053785593581,2,4,4,5,6,2,2,0,2,6
10053819939185,5,6,2,2,6,2,3,0,4,4
10053871057649,5,6,2,2,6,2,4,0,4,4
10053888101233,5,6,2,2,6,2,5,0,4,4
10053904882609,5,6,2,2,6,2,6,0,4,4
10054859339502,2,4,4,6,6,2,2,0,2,6
10054893943154,6,6,2,2,6,2,3,0,4,4
10054945061618,6,6,2,2,6,2,4,0,4,4
10054961847154,6,6,2,2,6,2,5,0,4,4
10054978628530,6,6,2,2,6,2,6,0,4,4
10055967672037,2,4,4,3,6,2,3,0,2,6
10057042212581,2,4,4,3,6,2,4,0,2,6
10057043564910,4,6,2,3,6,2,3,0,4,4
10057058998117,2,4,4,3,6,2,5,0,2,6
10057074972395,2,4,4,4,6,2,3,0,2,6
10057094683374,4,6,2,3,6,2,4,0,4,4
10057111722862,4,6,2,3,6,2,5,0,4,4
10057128762286,4,6,2,3,6,2,6,0,4,4
10058148718317,2,4,4,5,6,2,3,0,2,6
10059222464238,2,4,4,6,6,2,3,0,2,6
10060313769707,2,4,4,4,6,2,4,0,2,6
10060317506286,4,6,2,4,6,2,4,0,4,4
10060330555243,2,4,4,4,6,2,5,0,2,6
10060334545774,4,6,2,4,6,2,5,0,4,4
10060351585198,4,6,2,4,6,2,6,0,4,4
10061404288749,2,4,4,5,6,2,4,0,2,6
10061408820078,4,6,2,5,6,2,5,0,4,4
10061425859502,4,6,2,5,6,2,6,0,4,4
10062494807790,2,4,4,6,6,2,4,0,2,6
10062499867566,4,6,2,6,6,2,6,0,4,4
10125763303793,5,6,2,3,6,2,3,0,4,4
10125814422257,5,6,2,3,6,2,4,0,4,4
10125831465841,5,6,2,3,6,2,5,0,4,4
10125848247217,5,6,2,3,6,2,6,0,4,4
10129037245169,5,6,2,4,6,2,4,0,4,4
10129054288753,5,6,2,4,6,2,5,0,4,4
10129071070129,5,6,2,4,6,2,6,0,4,4
10130128559089,5,6,2,5,6,2,5,0,4,4
10130145340465,5,6,2,5,6,2,6,0,4,4
10131219344497,5,6,2,6,6,2,6,0,4,4
10192315574629,3,4,4,3,6,2,2,0,2,6
10192332364139,3,4,4,4,6,2,2,0,2,6
10192332630381,3,4,4,5,6,2,2,0,2,6
10192332896622,3,4,4,6,6,2,2,0,2,6
10192383482603,4,4,4,4,6,2,2,0,2,6
10192383748845,4,4,4,5,6,2,2,0,2,6
10192384015086,4,4,4,6,6,2,2,0,2,6
10192400534381,5,4,4,5,6,2,2,0,2,6
10192400800622,5,4,4,6,6,2,2,0,2,6
10192417581998,6,4,4,6,6,2,2,0,2,6
10194483042674,6,6,2,3,6,2,3,0,4,4
10194534161138,6,6,2,3,6,2,4,0,4,4
10194550946674,6,6,2,3,6,2,5,0,4,4
10194567728050,6,6,2,3,6,2,6,0,4,4
10197756984050,6,6,2,4,6,2,4,0,4,4
10197773769586,6,6,2,4,6,2,5,0,4,4
10197790550962,6,6,2,4,6,2,6,0,4,4
10198848035890,6,6,2,5,6,2,5,0,4,4
10198864817266,6,6,2,5,6,2,6,0,4,4
10199938821298,6,6,2,6,6,2,6,0,4,4
10331952904549,3,4,4,3,6,2,3,0,2,6
10332004026725,3,4,4,3,6,2,4,0,2,6
10332038109541,3,4,4,3,6,2,5,0,2,6
10332055152997,3,4,4,3,6,2,6,0,2,6
10334100654443,3,4,4,4,6,2,3,0,2,6
10334100920685,3,4,4,5,6,2,3,0,2,6
10334101186926,3,4,4,6,6,2,3,0,2,6
10335225264491,3,4,4,4,6,2,4,0,2,6
10335259347307,3,4,4,4,6,2,5,0,2,6
10336299010413,3,4,4,5,6,2,4,0,2,6
10336333093293,3,4,4,5,6,2,5,0,2,6
10337372756334,3,4,4,6,6,2,4,0,2,6
10471556397803,4,4,4,4,6,2,3,0,2,6
